agent_id,x,y,coverage,size
pipuck4,5.98828,-5.98828,-1,0.164062
pipuck4,5.98828,-5.82422,-1,0.164062
pipuck4,5.98828,-5.66016,-1,0.164062
pipuck4,5.98828,-5.49609,-1,0.164062
pipuck4,5.98828,-5.33203,-1,0.164062
pipuck4,5.98828,-5.16797,-1,0.164062
pipuck4,5.98828,-5.00391,-1,0.164062
pipuck4,5.98828,-4.83984,-1,0.164062
pipuck4,5.98828,-4.67578,-1,0.164062
pipuck4,5.98828,-4.51172,-1,0.164062
pipuck4,5.98828,-4.34766,-1,0.164062
pipuck4,5.98828,-4.18359,-1,0.164062
pipuck4,5.98828,-4.01953,-1,0.164062
pipuck4,5.98828,-3.85547,-1,0.164062
pipuck4,5.98828,-3.69141,-1,0.164062
pipuck4,5.98828,-3.52734,-1,0.164062
pipuck4,5.98828,-3.36328,-1,0.164062
pipuck4,5.98828,-3.19922,-1,0.164062
pipuck4,5.98828,-3.03516,-1,0.164062
pipuck4,5.98828,-2.87109,-1,0.164062
pipuck4,5.98828,-2.70703,-1,0.164062
pipuck4,5.98828,-2.54297,-1,0.164062
pipuck4,5.98828,-2.37891,-1,0.164062
pipuck4,5.98828,-2.21484,-1,0.164062
pipuck4,5.98828,-2.05078,-1,0.164062
pipuck4,5.98828,-1.88672,-1,0.164062
pipuck4,5.98828,-1.72266,-1,0.164062
pipuck4,5.98828,-1.55859,-1,0.164062
pipuck4,5.98828,-1.39453,-1,0.164062
pipuck4,5.98828,-1.23047,-1,0.164062
pipuck4,5.98828,-1.06641,-1,0.164062
pipuck4,5.98828,-0.902344,-1,0.164062
pipuck4,5.98828,-0.738281,-1,0.164062
pipuck4,5.98828,-0.574219,-1,0.164062
pipuck4,5.98828,-0.410156,-1,0.164062
pipuck4,5.98828,-0.246094,-1,0.164062
pipuck4,5.98828,-0.0820312,-1,0.164062
pipuck4,5.98828,0.0820312,-1,0.164062
pipuck4,5.98828,0.246094,-1,0.164062
pipuck4,5.98828,0.410156,-1,0.164062
pipuck4,5.98828,0.574219,-1,0.164062
pipuck4,5.98828,0.738281,-1,0.164062
pipuck4,5.98828,0.902344,-1,0.164062
pipuck4,5.98828,1.06641,-1,0.164062
pipuck4,5.98828,1.23047,-1,0.164062
pipuck4,5.98828,1.39453,-1,0.164062
pipuck4,5.98828,1.55859,-1,0.164062
pipuck4,5.98828,1.72266,-1,0.164062
pipuck4,5.98828,1.88672,-1,0.164062
pipuck4,5.98828,2.05078,-1,0.164062
pipuck4,5.98828,2.21484,-1,0.164062
pipuck4,5.98828,2.37891,-1,0.164062
pipuck4,5.98828,2.54297,-1,0.164062
pipuck4,5.98828,2.70703,-1,0.164062
pipuck4,5.98828,2.87109,-1,0.164062
pipuck4,5.98828,3.03516,-1,0.164062
pipuck4,5.98828,3.19922,-1,0.164062
pipuck4,5.98828,3.36328,-1,0.164062
pipuck4,5.98828,3.52734,-1,0.164062
pipuck4,5.98828,3.69141,-1,0.164062
pipuck4,5.98828,3.85547,-1,0.164062
pipuck4,5.98828,4.01953,-1,0.164062
pipuck4,5.98828,4.18359,-1,0.164062
pipuck4,5.98828,4.34766,-1,0.164062
pipuck4,5.98828,4.51172,-1,0.164062
pipuck4,5.98828,4.67578,-1,0.164062
pipuck4,5.98828,4.83984,-1,0.164062
pipuck4,5.98828,5.00391,-1,0.164062
pipuck4,5.98828,5.16797,-1,0.164062
pipuck4,5.98828,5.33203,-1,0.164062
pipuck4,5.98828,5.49609,-1,0.164062
pipuck4,5.98828,5.66016,-1,0.164062
pipuck4,5.98828,5.82422,-1,0.164062
pipuck4,5.98828,5.98828,-1,0.164062
pipuck4,5.98828,6.15234,-1,0.164062
pipuck4,5.98828,6.31641,-1,0.164062
pipuck4,5.98828,6.48047,-1,0.164062
pipuck4,5.98828,6.64453,-1,0.164062
pipuck4,5.98828,6.80859,-1,0.164062
pipuck4,5.98828,6.97266,-1,0.164062
pipuck4,5.98828,7.13672,-1,0.164062
pipuck4,5.98828,7.30078,-1,0.164062
pipuck4,5.98828,7.46484,-1,0.164062
pipuck4,5.98828,7.62891,-1,0.164062
pipuck4,5.98828,7.79297,-1,0.164062
pipuck4,5.98828,7.95703,-1,0.164062
pipuck4,5.98828,8.12109,-1,0.164062
pipuck4,5.98828,8.28516,-1,0.164062
pipuck4,5.98828,8.44922,-1,0.164062
pipuck4,5.98828,8.61328,-1,0.164062
pipuck4,5.98828,8.77734,-1,0.164062
pipuck4,5.98828,8.94141,-1,0.164062
pipuck4,5.98828,9.10547,-1,0.164062
pipuck4,5.98828,9.26953,-1,0.164062
pipuck4,5.98828,9.43359,-1,0.164062
pipuck4,5.98828,9.59766,-1,0.164062
pipuck4,5.98828,9.76172,-1,0.164062
pipuck4,5.98828,9.92578,-1,0.164062
pipuck4,5.98828,10.0898,-1,0.164062
pipuck4,5.98828,10.2539,-1,0.164062
pipuck4,5.98828,10.418,-1,0.164062
pipuck4,6.15234,-10.418,-1,0.164062
pipuck4,6.15234,-10.2539,-1,0.164062
pipuck4,6.15234,-10.0898,-1,0.164062
pipuck4,6.15234,-9.92578,-1,0.164062
pipuck4,6.15234,-9.76172,-1,0.164062
pipuck4,6.15234,-9.59766,-1,0.164062
pipuck4,6.15234,-9.43359,-1,0.164062
pipuck4,6.15234,-9.26953,-1,0.164062
pipuck4,6.15234,-9.10547,-1,0.164062
pipuck4,6.15234,-8.94141,-1,0.164062
pipuck4,6.15234,-8.77734,-1,0.164062
pipuck4,6.15234,-8.61328,-1,0.164062
pipuck4,6.15234,-8.44922,-1,0.164062
pipuck4,6.15234,-8.28516,-1,0.164062
pipuck4,6.15234,-8.12109,-1,0.164062
pipuck4,6.15234,-7.95703,-1,0.164062
pipuck4,6.15234,-7.79297,-1,0.164062
pipuck4,6.15234,-7.62891,-1,0.164062
pipuck4,6.15234,-7.46484,-1,0.164062
pipuck4,6.15234,-7.30078,-1,0.164062
pipuck4,6.15234,-7.13672,-1,0.164062
pipuck4,6.15234,-6.97266,-1,0.164062
pipuck4,6.15234,-6.80859,-1,0.164062
pipuck4,6.15234,-6.64453,-1,0.164062
pipuck4,6.15234,-6.48047,-1,0.164062
pipuck4,6.15234,-6.31641,-1,0.164062
pipuck4,6.15234,-6.15234,-1,0.164062
pipuck4,6.15234,-5.98828,-1,0.164062
pipuck4,6.15234,-5.82422,-1,0.164062
pipuck4,6.15234,-5.66016,-1,0.164062
pipuck4,6.15234,-5.49609,-1,0.164062
pipuck4,6.15234,-5.33203,-1,0.164062
pipuck4,6.15234,-5.16797,-1,0.164062
pipuck4,6.15234,-5.00391,-1,0.164062
pipuck4,6.15234,-4.83984,-1,0.164062
pipuck4,6.15234,-4.67578,-1,0.164062
pipuck4,6.15234,-4.51172,-1,0.164062
pipuck4,6.15234,-4.34766,-1,0.164062
pipuck4,6.15234,-4.18359,-1,0.164062
pipuck4,6.15234,-4.01953,-1,0.164062
pipuck4,6.15234,-3.85547,-1,0.164062
pipuck4,6.15234,-3.69141,-1,0.164062
pipuck4,6.15234,-3.52734,-1,0.164062
pipuck4,6.15234,-3.36328,-1,0.164062
pipuck4,6.15234,-3.19922,-1,0.164062
pipuck4,6.15234,-3.03516,-1,0.164062
pipuck4,6.15234,-2.87109,-1,0.164062
pipuck4,6.15234,-2.70703,-1,0.164062
pipuck4,6.15234,-2.54297,-1,0.164062
pipuck4,6.15234,-2.37891,-1,0.164062
pipuck4,6.15234,-2.21484,-1,0.164062
pipuck4,6.15234,-2.05078,-1,0.164062
pipuck4,6.15234,-1.88672,-1,0.164062
pipuck4,6.15234,-1.72266,-1,0.164062
pipuck4,6.15234,-1.55859,-1,0.164062
pipuck4,6.15234,-1.39453,-1,0.164062
pipuck4,6.15234,-1.23047,-1,0.164062
pipuck4,6.15234,-1.06641,-1,0.164062
pipuck4,6.15234,-0.902344,-1,0.164062
pipuck4,6.15234,-0.738281,-1,0.164062
pipuck4,6.15234,-0.574219,-1,0.164062
pipuck4,6.15234,-0.410156,-1,0.164062
pipuck4,6.15234,-0.246094,-1,0.164062
pipuck4,6.15234,-0.0820312,-1,0.164062
pipuck4,6.15234,0.0820312,-1,0.164062
pipuck4,6.15234,0.246094,-1,0.164062
pipuck4,6.15234,0.410156,-1,0.164062
pipuck4,6.15234,0.574219,-1,0.164062
pipuck4,6.15234,0.738281,-1,0.164062
pipuck4,6.15234,0.902344,-1,0.164062
pipuck4,6.15234,1.06641,-1,0.164062
pipuck4,6.15234,1.23047,-1,0.164062
pipuck4,6.15234,1.39453,-1,0.164062
pipuck4,6.15234,1.55859,-1,0.164062
pipuck4,6.15234,1.72266,-1,0.164062
pipuck4,6.15234,1.88672,-1,0.164062
pipuck4,6.15234,2.05078,-1,0.164062
pipuck4,6.15234,2.21484,-1,0.164062
pipuck4,6.15234,2.37891,-1,0.164062
pipuck4,6.15234,2.54297,-1,0.164062
pipuck4,6.15234,2.70703,-1,0.164062
pipuck4,6.15234,2.87109,-1,0.164062
pipuck4,6.15234,3.03516,-1,0.164062
pipuck4,6.15234,3.19922,-1,0.164062
pipuck4,6.15234,3.36328,-1,0.164062
pipuck4,6.15234,3.52734,-1,0.164062
pipuck4,6.15234,3.69141,-1,0.164062
pipuck4,6.15234,3.85547,-1,0.164062
pipuck4,6.15234,4.01953,-1,0.164062
pipuck4,6.15234,4.18359,-1,0.164062
pipuck4,6.15234,4.34766,-1,0.164062
pipuck4,6.15234,4.51172,-1,0.164062
pipuck4,6.15234,4.67578,-1,0.164062
pipuck4,6.15234,4.83984,-1,0.164062
pipuck4,6.15234,5.00391,-1,0.164062
pipuck4,6.15234,5.16797,-1,0.164062
pipuck4,6.15234,5.33203,-1,0.164062
pipuck4,6.15234,5.49609,-1,0.164062
pipuck4,6.15234,5.66016,-1,0.164062
pipuck4,6.15234,5.82422,-1,0.164062
pipuck4,6.15234,5.98828,-1,0.164062
pipuck4,6.15234,6.15234,-1,0.164062
pipuck4,6.15234,6.31641,-1,0.164062
pipuck4,6.15234,6.48047,-1,0.164062
pipuck4,6.15234,6.64453,-1,0.164062
pipuck4,6.15234,6.80859,-1,0.164062
pipuck4,6.15234,6.97266,-1,0.164062
pipuck4,6.15234,7.13672,-1,0.164062
pipuck4,6.15234,7.30078,-1,0.164062
pipuck4,6.15234,7.46484,-1,0.164062
pipuck4,6.15234,7.62891,-1,0.164062
pipuck4,6.15234,7.79297,-1,0.164062
pipuck4,6.15234,7.95703,-1,0.164062
pipuck4,6.15234,8.12109,-1,0.164062
pipuck4,6.15234,8.28516,-1,0.164062
pipuck4,6.15234,8.44922,-1,0.164062
pipuck4,6.15234,8.61328,-1,0.164062
pipuck4,6.15234,8.77734,-1,0.164062
pipuck4,6.15234,8.94141,-1,0.164062
pipuck4,6.15234,9.10547,-1,0.164062
pipuck4,6.15234,9.26953,-1,0.164062
pipuck4,6.15234,9.43359,-1,0.164062
pipuck4,6.15234,9.59766,-1,0.164062
pipuck4,6.15234,9.76172,-1,0.164062
pipuck4,6.15234,9.92578,-1,0.164062
pipuck4,6.15234,10.0898,-1,0.164062
pipuck4,6.15234,10.2539,-1,0.164062
pipuck4,6.15234,10.418,-1,0.164062
pipuck4,6.31641,-10.418,-1,0.164062
pipuck4,6.31641,-10.2539,-1,0.164062
pipuck4,6.31641,-10.0898,-1,0.164062
pipuck4,6.31641,-9.92578,-1,0.164062
pipuck4,6.31641,-9.76172,-1,0.164062
pipuck4,6.31641,-9.59766,-1,0.164062
pipuck4,6.31641,-9.43359,-1,0.164062
pipuck4,6.31641,-9.26953,-1,0.164062
pipuck4,6.31641,-9.10547,-1,0.164062
pipuck4,6.31641,-8.94141,-1,0.164062
pipuck4,6.31641,-8.77734,-1,0.164062
pipuck4,6.31641,-8.61328,-1,0.164062
pipuck4,6.31641,-8.44922,-1,0.164062
pipuck4,6.31641,-8.28516,-1,0.164062
pipuck4,6.31641,-8.12109,-1,0.164062
pipuck4,6.31641,-7.95703,-1,0.164062
pipuck4,6.31641,-7.79297,-1,0.164062
pipuck4,6.31641,-7.62891,-1,0.164062
pipuck4,6.31641,-7.46484,-1,0.164062
pipuck4,6.31641,-7.30078,-1,0.164062
pipuck4,6.31641,-7.13672,-1,0.164062
pipuck4,6.31641,-6.97266,-1,0.164062
pipuck4,6.31641,-6.80859,-1,0.164062
pipuck4,6.31641,-6.64453,-1,0.164062
pipuck4,6.31641,-6.48047,-1,0.164062
pipuck4,6.31641,-6.31641,-1,0.164062
pipuck4,6.31641,-6.15234,-1,0.164062
pipuck4,6.31641,-5.98828,-1,0.164062
pipuck4,6.31641,-5.82422,-1,0.164062
pipuck4,6.31641,-5.66016,-1,0.164062
pipuck4,6.31641,-5.49609,-1,0.164062
pipuck4,6.31641,-5.33203,-1,0.164062
pipuck4,6.31641,-5.16797,-1,0.164062
pipuck4,6.31641,-5.00391,-1,0.164062
pipuck4,6.31641,-4.83984,-1,0.164062
pipuck4,6.31641,-4.67578,-1,0.164062
pipuck4,6.31641,-4.51172,-1,0.164062
pipuck4,6.31641,-4.34766,-1,0.164062
pipuck4,6.31641,-4.18359,-1,0.164062
pipuck4,6.31641,-4.01953,-1,0.164062
pipuck4,6.31641,-3.85547,-1,0.164062
pipuck4,6.31641,-3.69141,-1,0.164062
pipuck4,6.31641,-3.52734,-1,0.164062
pipuck4,6.31641,-3.36328,-1,0.164062
pipuck4,6.31641,-3.19922,-1,0.164062
pipuck4,6.31641,-3.03516,-1,0.164062
pipuck4,6.31641,-2.87109,-1,0.164062
pipuck4,6.31641,-2.70703,-1,0.164062
pipuck4,6.31641,-2.54297,-1,0.164062
pipuck4,6.31641,-2.37891,-1,0.164062
pipuck4,6.31641,-2.21484,-1,0.164062
pipuck4,6.31641,-2.05078,-1,0.164062
pipuck4,6.31641,-1.88672,-1,0.164062
pipuck4,6.31641,-1.72266,-1,0.164062
pipuck4,6.31641,-1.55859,-1,0.164062
pipuck4,6.31641,-1.39453,-1,0.164062
pipuck4,6.31641,-1.23047,-1,0.164062
pipuck4,6.31641,-1.06641,-1,0.164062
pipuck4,6.31641,-0.902344,-1,0.164062
pipuck4,6.31641,-0.738281,-1,0.164062
pipuck4,6.31641,-0.574219,-1,0.164062
pipuck4,6.31641,-0.410156,-1,0.164062
pipuck4,6.31641,-0.246094,-1,0.164062
pipuck4,6.31641,-0.0820312,-1,0.164062
pipuck4,6.31641,0.0820312,-1,0.164062
pipuck4,6.31641,0.246094,-1,0.164062
pipuck4,6.31641,0.410156,-1,0.164062
pipuck4,6.31641,0.574219,-1,0.164062
pipuck4,6.31641,0.738281,-1,0.164062
pipuck4,6.31641,0.902344,-1,0.164062
pipuck4,6.31641,1.06641,-1,0.164062
pipuck4,6.31641,1.23047,-1,0.164062
pipuck4,6.31641,1.39453,-1,0.164062
pipuck4,6.31641,1.55859,-1,0.164062
pipuck4,6.31641,1.72266,-1,0.164062
pipuck4,6.31641,1.88672,-1,0.164062
pipuck4,6.31641,2.05078,-1,0.164062
pipuck4,6.31641,2.21484,-1,0.164062
pipuck4,6.31641,2.37891,-1,0.164062
pipuck4,6.31641,2.54297,-1,0.164062
pipuck4,6.31641,2.70703,-1,0.164062
pipuck4,6.31641,2.87109,-1,0.164062
pipuck4,6.31641,3.03516,-1,0.164062
pipuck4,6.31641,3.19922,-1,0.164062
pipuck4,6.31641,3.36328,-1,0.164062
pipuck4,6.31641,3.52734,-1,0.164062
pipuck4,6.31641,3.69141,-1,0.164062
pipuck4,6.31641,3.85547,-1,0.164062
pipuck4,6.31641,4.01953,-1,0.164062
pipuck4,6.31641,4.18359,-1,0.164062
pipuck4,6.31641,4.34766,-1,0.164062
pipuck4,6.31641,4.51172,-1,0.164062
pipuck4,6.31641,4.67578,-1,0.164062
pipuck4,6.31641,4.83984,-1,0.164062
pipuck4,6.31641,5.00391,-1,0.164062
pipuck4,6.31641,5.16797,-1,0.164062
pipuck4,6.31641,5.33203,-1,0.164062
pipuck4,6.31641,5.49609,-1,0.164062
pipuck4,6.31641,5.66016,-1,0.164062
pipuck4,6.31641,5.82422,-1,0.164062
pipuck4,6.31641,5.98828,-1,0.164062
pipuck4,6.31641,6.15234,-1,0.164062
pipuck4,6.31641,6.31641,-1,0.164062
pipuck4,6.31641,6.48047,-1,0.164062
pipuck4,6.31641,6.64453,-1,0.164062
pipuck4,6.31641,6.80859,-1,0.164062
pipuck4,6.31641,6.97266,-1,0.164062
pipuck4,6.31641,7.13672,-1,0.164062
pipuck4,6.31641,7.30078,-1,0.164062
pipuck4,6.31641,7.46484,-1,0.164062
pipuck4,6.31641,7.62891,-1,0.164062
pipuck4,6.31641,7.79297,-1,0.164062
pipuck4,6.31641,7.95703,-1,0.164062
pipuck4,6.31641,8.12109,-1,0.164062
pipuck4,6.31641,8.28516,-1,0.164062
pipuck4,6.31641,8.44922,-1,0.164062
pipuck4,6.31641,8.61328,-1,0.164062
pipuck4,6.31641,8.77734,-1,0.164062
pipuck4,6.31641,8.94141,-1,0.164062
pipuck4,6.31641,9.10547,-1,0.164062
pipuck4,6.31641,9.26953,-1,0.164062
pipuck4,6.31641,9.43359,-1,0.164062
pipuck4,6.31641,9.59766,-1,0.164062
pipuck4,6.31641,9.76172,-1,0.164062
pipuck4,6.31641,9.92578,-1,0.164062
pipuck4,6.31641,10.0898,-1,0.164062
pipuck4,6.31641,10.2539,-1,0.164062
pipuck4,6.31641,10.418,-1,0.164062
pipuck4,6.48047,-10.418,-1,0.164062
pipuck4,6.48047,-10.2539,-1,0.164062
pipuck4,6.48047,-10.0898,-1,0.164062
pipuck4,6.48047,-9.92578,-1,0.164062
pipuck4,6.48047,-9.76172,-1,0.164062
pipuck4,6.48047,-9.59766,-1,0.164062
pipuck4,6.48047,-9.43359,-1,0.164062
pipuck4,6.48047,-9.26953,-1,0.164062
pipuck4,6.48047,-9.10547,-1,0.164062
pipuck4,6.48047,-8.94141,-1,0.164062
pipuck4,6.48047,-8.77734,-1,0.164062
pipuck4,6.48047,-8.61328,-1,0.164062
pipuck4,6.48047,-8.44922,-1,0.164062
pipuck4,6.48047,-8.28516,-1,0.164062
pipuck4,6.48047,-8.12109,-1,0.164062
pipuck4,6.48047,-7.95703,-1,0.164062
pipuck4,6.48047,-7.79297,-1,0.164062
pipuck4,6.48047,-7.62891,-1,0.164062
pipuck4,6.48047,-7.46484,-1,0.164062
pipuck4,6.48047,-7.30078,-1,0.164062
pipuck4,6.48047,-7.13672,-1,0.164062
pipuck4,6.48047,-6.97266,-1,0.164062
pipuck4,6.48047,-6.80859,-1,0.164062
pipuck4,6.48047,-6.64453,-1,0.164062
pipuck4,6.48047,-6.48047,-1,0.164062
pipuck4,6.48047,-6.31641,-1,0.164062
pipuck4,6.48047,-6.15234,-1,0.164062
pipuck4,6.48047,-5.98828,-1,0.164062
pipuck4,6.48047,-5.82422,-1,0.164062
pipuck4,6.48047,-5.66016,-1,0.164062
pipuck4,6.48047,-5.49609,-1,0.164062
pipuck4,6.48047,-5.33203,-1,0.164062
pipuck4,6.48047,-5.16797,-1,0.164062
pipuck4,6.48047,-5.00391,-1,0.164062
pipuck4,6.48047,-4.83984,-1,0.164062
pipuck4,6.48047,-4.67578,-1,0.164062
pipuck4,6.48047,-4.51172,-1,0.164062
pipuck4,6.48047,-4.34766,-1,0.164062
pipuck4,6.48047,-4.18359,-1,0.164062
pipuck4,6.48047,-4.01953,-1,0.164062
pipuck4,6.48047,-3.85547,-1,0.164062
pipuck4,6.48047,-3.69141,-1,0.164062
pipuck4,6.48047,-3.52734,-1,0.164062
pipuck4,6.48047,-3.36328,-1,0.164062
pipuck4,6.48047,-3.19922,-1,0.164062
pipuck4,6.48047,-3.03516,-1,0.164062
pipuck4,6.48047,-2.87109,-1,0.164062
pipuck4,6.48047,-2.70703,-1,0.164062
pipuck4,6.48047,-2.54297,-1,0.164062
pipuck4,6.48047,-2.37891,-1,0.164062
pipuck4,6.48047,-2.21484,-1,0.164062
pipuck4,6.48047,-2.05078,-1,0.164062
pipuck4,6.48047,-1.88672,-1,0.164062
pipuck4,6.48047,-1.72266,-1,0.164062
pipuck4,6.48047,-1.55859,-1,0.164062
pipuck4,6.48047,-1.39453,-1,0.164062
pipuck4,6.48047,-1.23047,-1,0.164062
pipuck4,6.48047,-1.06641,-1,0.164062
pipuck4,6.48047,-0.902344,-1,0.164062
pipuck4,6.48047,-0.738281,-1,0.164062
pipuck4,6.48047,-0.574219,-1,0.164062
pipuck4,6.48047,-0.410156,-1,0.164062
pipuck4,6.48047,-0.246094,-1,0.164062
pipuck4,6.48047,-0.0820312,-1,0.164062
pipuck4,6.48047,0.0820312,-1,0.164062
pipuck4,6.48047,0.246094,-1,0.164062
pipuck4,6.48047,0.410156,-1,0.164062
pipuck4,6.48047,0.574219,-1,0.164062
pipuck4,6.48047,0.738281,-1,0.164062
pipuck4,6.48047,0.902344,-1,0.164062
pipuck4,6.48047,1.06641,-1,0.164062
pipuck4,6.48047,1.23047,-1,0.164062
pipuck4,6.48047,1.39453,-1,0.164062
pipuck4,6.48047,1.55859,-1,0.164062
pipuck4,6.48047,1.72266,-1,0.164062
pipuck4,6.48047,1.88672,-1,0.164062
pipuck4,6.48047,2.05078,-1,0.164062
pipuck4,6.48047,2.21484,-1,0.164062
pipuck4,6.48047,2.37891,-1,0.164062
pipuck4,6.48047,2.54297,-1,0.164062
pipuck4,6.48047,2.70703,-1,0.164062
pipuck4,6.48047,2.87109,-1,0.164062
pipuck4,6.48047,3.03516,-1,0.164062
pipuck4,6.48047,3.19922,-1,0.164062
pipuck4,6.48047,3.36328,-1,0.164062
pipuck4,6.48047,3.52734,-1,0.164062
pipuck4,6.48047,3.69141,-1,0.164062
pipuck4,6.48047,3.85547,-1,0.164062
pipuck4,6.48047,4.01953,-1,0.164062
pipuck4,6.48047,4.18359,-1,0.164062
pipuck4,6.48047,4.34766,-1,0.164062
pipuck4,6.48047,4.51172,-1,0.164062
pipuck4,6.48047,4.67578,-1,0.164062
pipuck4,6.48047,4.83984,-1,0.164062
pipuck4,6.48047,5.00391,-1,0.164062
pipuck4,6.48047,5.16797,-1,0.164062
pipuck4,6.48047,5.33203,-1,0.164062
pipuck4,6.48047,5.49609,-1,0.164062
pipuck4,6.48047,5.66016,-1,0.164062
pipuck4,6.48047,5.82422,-1,0.164062
pipuck4,6.48047,5.98828,-1,0.164062
pipuck4,6.48047,6.15234,-1,0.164062
pipuck4,6.48047,6.31641,-1,0.164062
pipuck4,6.48047,6.48047,-1,0.164062
pipuck4,6.48047,6.64453,-1,0.164062
pipuck4,6.48047,6.80859,-1,0.164062
pipuck4,6.48047,6.97266,-1,0.164062
pipuck4,6.48047,7.13672,-1,0.164062
pipuck4,6.48047,7.30078,-1,0.164062
pipuck4,6.48047,7.46484,-1,0.164062
pipuck4,6.48047,7.62891,-1,0.164062
pipuck4,6.48047,7.79297,-1,0.164062
pipuck4,6.48047,7.95703,-1,0.164062
pipuck4,6.48047,8.12109,-1,0.164062
pipuck4,6.48047,8.28516,-1,0.164062
pipuck4,6.48047,8.44922,-1,0.164062
pipuck4,6.48047,8.61328,-1,0.164062
pipuck4,6.48047,8.77734,-1,0.164062
pipuck4,6.48047,8.94141,-1,0.164062
pipuck4,6.48047,9.10547,-1,0.164062
pipuck4,6.48047,9.26953,-1,0.164062
pipuck4,6.48047,9.43359,-1,0.164062
pipuck4,6.48047,9.59766,-1,0.164062
pipuck4,6.48047,9.76172,-1,0.164062
pipuck4,6.48047,9.92578,-1,0.164062
pipuck4,6.48047,10.0898,-1,0.164062
pipuck4,6.48047,10.2539,-1,0.164062
pipuck4,6.48047,10.418,-1,0.164062
pipuck4,6.64453,-10.418,-1,0.164062
pipuck4,6.64453,-10.2539,-1,0.164062
pipuck4,6.64453,-10.0898,-1,0.164062
pipuck4,6.64453,-9.92578,-1,0.164062
pipuck4,6.64453,-9.76172,-1,0.164062
pipuck4,6.64453,-9.59766,-1,0.164062
pipuck4,6.64453,-9.43359,-1,0.164062
pipuck4,6.64453,-9.26953,-1,0.164062
pipuck4,6.64453,-9.10547,-1,0.164062
pipuck4,6.64453,-8.94141,-1,0.164062
pipuck4,6.64453,-8.77734,-1,0.164062
pipuck4,6.64453,-8.61328,-1,0.164062
pipuck4,6.64453,-8.44922,-1,0.164062
pipuck4,6.64453,-8.28516,-1,0.164062
pipuck4,6.64453,-8.12109,-1,0.164062
pipuck4,6.64453,-7.95703,-1,0.164062
pipuck4,6.64453,-7.79297,-1,0.164062
pipuck4,6.64453,-7.62891,-1,0.164062
pipuck4,6.64453,-7.46484,-1,0.164062
pipuck4,6.64453,-7.30078,-1,0.164062
pipuck4,6.64453,-7.13672,-1,0.164062
pipuck4,6.64453,-6.97266,-1,0.164062
pipuck4,6.64453,-6.80859,-1,0.164062
pipuck4,6.64453,-6.64453,-1,0.164062
pipuck4,6.64453,-6.48047,-1,0.164062
pipuck4,6.64453,-6.31641,-1,0.164062
pipuck4,6.64453,-6.15234,-1,0.164062
pipuck4,6.64453,-5.98828,-1,0.164062
pipuck4,6.64453,-5.82422,-1,0.164062
pipuck4,6.64453,-5.66016,-1,0.164062
pipuck4,6.64453,-5.49609,-1,0.164062
pipuck4,6.64453,-5.33203,-1,0.164062
pipuck4,6.64453,-5.16797,-1,0.164062
pipuck4,6.64453,-5.00391,-1,0.164062
pipuck4,6.64453,-4.83984,-1,0.164062
pipuck4,6.64453,-4.67578,-1,0.164062
pipuck4,6.64453,-4.51172,-1,0.164062
pipuck4,6.64453,-4.34766,-1,0.164062
pipuck4,6.64453,-4.18359,-1,0.164062
pipuck4,6.64453,-4.01953,-1,0.164062
pipuck4,6.64453,-3.85547,-1,0.164062
pipuck4,6.64453,-3.69141,-1,0.164062
pipuck4,6.64453,-3.52734,-1,0.164062
pipuck4,6.64453,-3.36328,-1,0.164062
pipuck4,6.64453,-3.19922,-1,0.164062
pipuck4,6.64453,-3.03516,-1,0.164062
pipuck4,6.64453,-2.87109,-1,0.164062
pipuck4,6.64453,-2.70703,-1,0.164062
pipuck4,6.64453,-2.54297,-1,0.164062
pipuck4,6.64453,-2.37891,-1,0.164062
pipuck4,6.64453,-2.21484,-1,0.164062
pipuck4,6.64453,-2.05078,-1,0.164062
pipuck4,6.64453,-1.88672,-1,0.164062
pipuck4,6.64453,-1.72266,-1,0.164062
pipuck4,6.64453,-1.55859,-1,0.164062
pipuck4,6.64453,-1.39453,-1,0.164062
pipuck4,6.64453,-1.23047,-1,0.164062
pipuck4,6.64453,-1.06641,-1,0.164062
pipuck4,6.64453,-0.902344,-1,0.164062
pipuck4,6.64453,-0.738281,-1,0.164062
pipuck4,6.64453,-0.574219,-1,0.164062
pipuck4,6.64453,-0.410156,-1,0.164062
pipuck4,6.64453,-0.246094,-1,0.164062
pipuck4,6.64453,-0.0820312,-1,0.164062
pipuck4,6.64453,0.0820312,-1,0.164062
pipuck4,6.64453,0.246094,-1,0.164062
pipuck4,6.64453,0.410156,-1,0.164062
pipuck4,6.64453,0.574219,-1,0.164062
pipuck4,6.64453,0.738281,-1,0.164062
pipuck4,6.64453,0.902344,-1,0.164062
pipuck4,6.64453,1.06641,-1,0.164062
pipuck4,6.64453,1.23047,-1,0.164062
pipuck4,6.64453,1.39453,-1,0.164062
pipuck4,6.64453,1.55859,-1,0.164062
pipuck4,6.64453,1.72266,-1,0.164062
pipuck4,6.64453,1.88672,-1,0.164062
pipuck4,6.64453,2.05078,-1,0.164062
pipuck4,6.64453,2.21484,-1,0.164062
pipuck4,6.64453,2.37891,-1,0.164062
pipuck4,6.64453,2.54297,-1,0.164062
pipuck4,6.64453,2.70703,-1,0.164062
pipuck4,6.64453,2.87109,-1,0.164062
pipuck4,6.64453,3.03516,-1,0.164062
pipuck4,6.64453,3.19922,-1,0.164062
pipuck4,6.64453,3.36328,-1,0.164062
