agent_id,box_x,box_y,box_size,pheromone
pipuck4,0.257812,-3.52344,0.171875,0.549674,
pipuck4,0.0859375,-3.69531,0.171875,0.560917,
pipuck4,0.257812,-3.69531,0.171875,0.579255,
pipuck4,0.429688,-3.52344,0.171875,0.601295,
pipuck4,0.601562,-3.52344,0.171875,0.559702,
pipuck4,0.429688,-3.69531,0.171875,0.573525,
pipuck4,0.601562,-3.69531,0.171875,0.509997,
pipuck4,0.0859375,-3.86719,0.171875,0.598668,
pipuck4,0.257812,-3.86719,0.171875,0.559702,
pipuck4,0.0859375,-4.03906,0.171875,0.569532,
pipuck4,0.429688,-3.86719,0.171875,0.515221,
pipuck4,0.429688,-4.03906,0.171875,0.516479,
pipuck4,1.11719,-3.52344,0.171875,0.517849,
pipuck4,1.11719,-3.69531,0.171875,0.517849,
pipuck4,0.945312,-4.03906,0.171875,0.517843,
pipuck4,1.11719,-3.86719,0.171875,0.517849,
pipuck4,1.11719,-4.03906,0.171875,0.508928,
pipuck4,0.0859375,-4.38281,0.171875,0.508928,
pipuck4,0.257812,-4.38281,0.171875,0.508928,
pipuck4,0.429688,-4.21094,0.171875,0.517737,
pipuck4,0.429688,-4.38281,0.171875,0.508928,
pipuck4,0.601562,-4.38281,0.171875,0.508928,
pipuck4,0.0859375,-4.55469,0.171875,0.519839,
pipuck4,0.257812,-4.55469,0.171875,0.527736,
pipuck4,0.0859375,-4.72656,0.171875,0.518352,
pipuck4,0.257812,-4.72656,0.171875,0.516634,
pipuck4,0.429688,-4.55469,0.171875,0.536613,
pipuck4,0.601562,-4.55469,0.171875,0.530698,
pipuck4,0.429688,-4.72656,0.171875,0.512982,
pipuck4,0.601562,-4.72656,0.171875,0.510476,
pipuck4,0.945312,-4.21094,0.171875,0.517843,
pipuck4,0.773438,-4.38281,0.171875,0.508928,
pipuck4,0.945312,-4.38281,0.171875,0.526755,
pipuck4,1.11719,-4.21094,0.171875,0.508928,
pipuck4,1.11719,-4.38281,0.171875,0.508928,
pipuck4,1.28906,-4.38281,0.171875,0.508928,
pipuck4,0.773438,-4.55469,0.171875,0.520803,
pipuck4,0.945312,-4.55469,0.171875,0.526732,
pipuck4,0.773438,-4.72656,0.171875,0.520284,
pipuck4,0.945312,-4.72656,0.171875,0.519839,
pipuck4,1.11719,-4.55469,0.171875,0.526755,
pipuck4,1.28906,-4.55469,0.171875,0.526755,
pipuck4,1.11719,-4.72656,0.171875,0.519839,
pipuck4,1.28906,-4.72656,0.171875,0.519839,
pipuck4,0.0859375,-4.89844,0.171875,0.0568327,
pipuck4,0.257812,-4.89844,0.171875,0.425378,
pipuck4,0.429688,-4.89844,0.171875,0.46411,
pipuck4,0.601562,-4.89844,0.171875,0.393877,
pipuck4,0.773438,-4.89844,0.171875,0.463347,
pipuck4,0.945312,-4.89844,0.171875,0.464195,
pipuck4,1.11719,-4.89844,0.171875,0.50022,
pipuck4,1.28906,-4.89844,0.171875,0.50011,
pipuck4,1.46094,-4.38281,0.171875,0.508928,
pipuck4,1.63281,-4.38281,0.171875,0.508928,
pipuck4,1.80469,-4.21094,0.171875,0.508928,
pipuck4,1.80469,-4.38281,0.171875,0.508928,
pipuck4,1.97656,-4.38281,0.171875,0.508928,
pipuck4,1.46094,-4.55469,0.171875,0.526755,
pipuck4,1.63281,-4.55469,0.171875,0.526755,
pipuck4,1.80469,-4.55469,0.171875,0.526755,
pipuck4,1.97656,-4.55469,0.171875,0.526755,
pipuck4,2.32031,-4.21094,0.171875,0.508928,
pipuck4,2.14844,-4.38281,0.171875,0.508928,
pipuck4,2.14844,-4.55469,0.171875,0.526755,
pipuck4,2.32031,-4.55469,0.171875,0.517843,
pipuck4,2.32031,-4.72656,0.171875,0.508928,
pipuck4,2.49219,-4.55469,0.171875,0.517843,
pipuck4,2.66406,-4.55469,0.171875,0.517843,
pipuck4,2.49219,-4.72656,0.171875,0.508928,
pipuck4,2.66406,-4.72656,0.171875,0.508928,
pipuck4,1.46094,-4.89844,0.171875,0.468191,
pipuck4,2.83594,-4.55469,0.171875,0.517843,
pipuck4,2.83594,-4.72656,0.171875,0.508928,
pipuck6,-0.945312,-2.66406,0.171875,0.517885,
pipuck6,-0.773438,-2.66406,0.171875,0.508949,
pipuck6,-0.429688,-2.66406,0.171875,0.517885,
pipuck6,-0.257812,-2.66406,0.171875,0.508949,
pipuck6,-0.0859375,-2.66406,0.171875,0.508946,
pipuck6,-3.35156,-4.21094,0.171875,0.598668,
pipuck6,-3.17969,-4.21094,0.171875,0.589022,
pipuck6,-3.35156,-4.38281,0.171875,0.579044,
pipuck6,-3.17969,-4.38281,0.171875,0.588755,
pipuck6,-3.00781,-4.21094,0.171875,0.589022,
pipuck6,-2.83594,-4.21094,0.171875,0.588054,
pipuck6,-3.00781,-4.38281,0.171875,0.588755,
pipuck6,-2.83594,-4.38281,0.171875,0.598404,
pipuck6,-3.35156,-4.55469,0.171875,0.509937,
pipuck6,-3.17969,-4.55469,0.171875,0.509937,
pipuck6,-3.00781,-4.55469,0.171875,0.509937,
pipuck6,-2.83594,-4.55469,0.171875,0.509937,
pipuck6,-1.46094,-3.52344,0.171875,0.0468967,
pipuck6,-1.46094,-3.69531,0.171875,0.53275,
pipuck6,-1.46094,-3.86719,0.171875,0.568716,
pipuck6,-1.46094,-4.03906,0.171875,0.607343,
pipuck6,-0.945312,-2.83594,0.171875,0.517885,
pipuck6,-0.773438,-2.83594,0.171875,0.508949,
pipuck6,-0.945312,-3.00781,0.171875,0.517885,
pipuck6,-0.773438,-3.00781,0.171875,0.508949,
pipuck6,-0.945312,-3.17969,0.171875,0.517885,
pipuck6,-0.773438,-3.17969,0.171875,0.508949,
pipuck6,-0.945312,-3.35156,0.171875,0.526818,
pipuck6,-0.429688,-2.83594,0.171875,0.517885,
pipuck6,-0.429688,-3.00781,0.171875,0.517885,
pipuck6,-0.257812,-2.83594,0.171875,0.508949,
pipuck6,-0.0859375,-2.83594,0.171875,0.508946,
pipuck6,-0.257812,-3.00781,0.171875,0.508949,
pipuck6,-0.0859375,-3.00781,0.171875,0.517891,
pipuck6,-0.429688,-3.17969,0.171875,0.526818,
pipuck6,-0.429688,-3.35156,0.171875,0.526818,
pipuck6,-0.0859375,-3.17969,0.171875,0.517891,
pipuck6,-0.0859375,-3.35156,0.171875,0.517891,
pipuck6,-0.945312,-3.52344,0.171875,0.526818,
pipuck6,-0.945312,-3.69531,0.171875,0.526818,
pipuck6,-0.945312,-3.86719,0.171875,0.526818,
pipuck6,-0.945312,-4.03906,0.171875,0.526818,
pipuck6,-0.429688,-3.52344,0.171875,0.526818,
pipuck6,-0.429688,-3.69531,0.171875,0.526818,
pipuck6,-0.0859375,-3.52344,0.171875,0.517891,
pipuck6,-0.0859375,-3.69531,0.171875,0.517891,
pipuck6,-0.429688,-3.86719,0.171875,0.526818,
pipuck6,-0.429688,-4.03906,0.171875,0.526818,
pipuck6,-0.0859375,-3.86719,0.171875,0.517891,
pipuck6,-0.0859375,-4.03906,0.171875,0.517891,
pipuck6,-2.66406,-4.21094,0.171875,0.579308,
pipuck6,-2.49219,-4.21094,0.171875,0.569532,
pipuck6,-2.66406,-4.38281,0.171875,0.598404,
pipuck6,-2.49219,-4.38281,0.171875,0.607984,
pipuck6,-2.32031,-4.21094,0.171875,0.578333,
pipuck6,-2.14844,-4.21094,0.171875,0.559702,
pipuck6,-2.32031,-4.38281,0.171875,0.607984,
pipuck6,-2.14844,-4.38281,0.171875,0.617488,
pipuck6,-2.66406,-4.55469,0.171875,0.509937,
pipuck6,-2.49219,-4.55469,0.171875,0.509937,
pipuck6,-2.32031,-4.55469,0.171875,0.509937,
pipuck6,-2.14844,-4.55469,0.171875,0.509937,
pipuck6,-1.97656,-4.21094,0.171875,0.559702,
pipuck6,-1.80469,-4.21094,0.171875,0.549824,
pipuck6,-1.97656,-4.38281,0.171875,0.60802,
pipuck6,-1.80469,-4.38281,0.171875,0.598503,
pipuck6,-1.63281,-4.21094,0.171875,0.539907,
pipuck6,-1.46094,-4.21094,0.171875,0.64285,
pipuck6,-1.63281,-4.38281,0.171875,0.60714,
pipuck6,-1.46094,-4.38281,0.171875,0.659171,
pipuck6,-1.97656,-4.55469,0.171875,0.519872,
pipuck6,-1.80469,-4.55469,0.171875,0.539707,
pipuck6,-1.80469,-4.72656,0.171875,0.508949,
pipuck6,-1.63281,-4.55469,0.171875,0.549591,
pipuck6,-1.46094,-4.55469,0.171875,0.635191,
pipuck6,-1.63281,-4.72656,0.171875,0.508949,
pipuck6,-1.46094,-4.72656,0.171875,0.583394,
pipuck6,-1.46094,-4.89844,0.171875,0.0457011,
pipuck6,-1.28906,-4.21094,0.171875,0.529958,
pipuck6,-1.11719,-4.21094,0.171875,0.529958,
pipuck6,-1.28906,-4.38281,0.171875,0.599936,
pipuck6,-1.11719,-4.38281,0.171875,0.599936,
pipuck6,-0.945312,-4.21094,0.171875,0.546847,
pipuck6,-0.773438,-4.21094,0.171875,0.528961,
pipuck6,-0.945312,-4.38281,0.171875,0.617109,
pipuck6,-0.773438,-4.38281,0.171875,0.590982,
pipuck6,-1.28906,-4.55469,0.171875,0.552822,
pipuck6,-1.11719,-4.55469,0.171875,0.503192,
pipuck6,-1.28906,-4.72656,0.171875,0.508949,
pipuck6,-1.11719,-4.72656,0.171875,0.508949,
pipuck6,-0.945312,-4.55469,0.171875,0.487002,
pipuck6,-0.773438,-4.55469,0.171875,0.530176,
pipuck6,-0.945312,-4.72656,0.171875,0.508949,
pipuck6,-0.773438,-4.72656,0.171875,0.508949,
pipuck6,-0.601562,-4.21094,0.171875,0.509997,
pipuck6,-0.429688,-4.21094,0.171875,0.536919,
pipuck6,-0.601562,-4.38281,0.171875,0.600639,
pipuck6,-0.429688,-4.38281,0.171875,0.608926,
pipuck6,-0.0859375,-4.21094,0.171875,0.517891,
pipuck6,-0.257812,-4.38281,0.171875,0.594642,
pipuck6,-0.0859375,-4.38281,0.171875,0.596743,
pipuck6,-0.601562,-4.55469,0.171875,0.508949,
pipuck6,-0.429688,-4.55469,0.171875,0.508949,
pipuck6,-0.601562,-4.72656,0.171875,0.50894,
pipuck6,-0.429688,-4.72656,0.171875,0.511916,
pipuck6,-0.257812,-4.55469,0.171875,0.515893,
pipuck6,-0.0859375,-4.55469,0.171875,0.508949,
pipuck6,-1.11719,-4.89844,0.171875,0.464211,
pipuck6,-0.945312,-4.89844,0.171875,0.428661,
pipuck6,-0.601562,-4.89844,0.171875,0.428651,
pipuck6,0.257812,-2.66406,0.171875,0.508949,
pipuck6,1.11719,-2.66406,0.171875,0.508946,
pipuck6,1.28906,-2.66406,0.171875,0.508949,
pipuck6,0.257812,-2.83594,0.171875,0.508949,
pipuck6,0.257812,-3.00781,0.171875,0.508949,
pipuck6,0.429688,-3.00781,0.171875,0.434479,
pipuck6,0.429688,-3.17969,0.171875,0.510211,
pipuck6,0.429688,-3.35156,0.171875,0.511473,
pipuck6,1.11719,-2.83594,0.171875,0.517891,
pipuck6,1.11719,-3.00781,0.171875,0.517891,
pipuck6,1.11719,-3.17969,0.171875,0.517891,
pipuck6,1.11719,-3.35156,0.171875,0.517891,
pipuck6,0.429688,-3.52344,0.171875,0.512734,
pipuck6,0.429688,-3.69531,0.171875,0.513995,
pipuck6,0.429688,-3.86719,0.171875,0.515257,
pipuck6,0.429688,-4.03906,0.171875,0.516518,
pipuck6,1.11719,-3.52344,0.171875,0.517891,
pipuck6,1.11719,-3.69531,0.171875,0.517891,
pipuck6,0.945312,-4.03906,0.171875,0.517885,
pipuck6,1.11719,-3.86719,0.171875,0.517891,
pipuck6,1.11719,-4.03906,0.171875,0.508949,
pipuck6,0.0859375,-4.38281,0.171875,0.588054,
pipuck6,0.257812,-4.38281,0.171875,0.588054,
pipuck6,0.429688,-4.21094,0.171875,0.517778,
pipuck6,0.429688,-4.38281,0.171875,0.539067,
pipuck6,0.601562,-4.38281,0.171875,0.508949,
pipuck6,0.0859375,-4.55469,0.171875,0.437408,
pipuck6,0.257812,-4.55469,0.171875,0.527885,
pipuck6,0.0859375,-4.72656,0.171875,0.517874,
pipuck6,0.257812,-4.72656,0.171875,0.508949,
pipuck6,0.429688,-4.55469,0.171875,0.526795,
pipuck6,0.601562,-4.55469,0.171875,0.520852,
pipuck6,0.429688,-4.72656,0.171875,0.52086,
pipuck6,0.601562,-4.72656,0.171875,0.50894,
pipuck6,0.945312,-4.21094,0.171875,0.517885,
pipuck6,0.773438,-4.38281,0.171875,0.508949,
pipuck6,0.945312,-4.38281,0.171875,0.508949,
pipuck6,1.11719,-4.21094,0.171875,0.508949,
pipuck6,1.11719,-4.38281,0.171875,0.508949,
pipuck6,1.28906,-4.38281,0.171875,0.508949,
pipuck6,0.773438,-4.55469,0.171875,0.526797,
pipuck6,0.945312,-4.55469,0.171875,0.455108,
pipuck6,0.773438,-4.72656,0.171875,0.508949,
pipuck6,0.945312,-4.72656,0.171875,0.508949,
pipuck6,1.11719,-4.55469,0.171875,0.526818,
pipuck6,1.28906,-4.55469,0.171875,0.526818,
pipuck6,1.11719,-4.72656,0.171875,0.508949,
pipuck6,1.28906,-4.72656,0.171875,0.508949,
pipuck6,0.0859375,-4.89844,0.171875,0.394204,
pipuck6,0.601562,-4.89844,0.171875,0.428651,
pipuck6,0.945312,-4.89844,0.171875,0.394204,
pipuck6,1.46094,-4.38281,0.171875,0.508949,
pipuck6,1.63281,-4.38281,0.171875,0.508949,
pipuck6,1.80469,-4.21094,0.171875,0.508949,
pipuck6,1.80469,-4.38281,0.171875,0.508949,
pipuck6,1.97656,-4.38281,0.171875,0.508949,
pipuck6,1.46094,-4.55469,0.171875,0.526818,
pipuck6,1.63281,-4.55469,0.171875,0.526818,
pipuck6,1.80469,-4.55469,0.171875,0.526818,
pipuck6,1.97656,-4.55469,0.171875,0.526818,
pipuck6,2.32031,-4.21094,0.171875,0.508949,
pipuck6,2.14844,-4.38281,0.171875,0.508949,
pipuck6,2.14844,-4.55469,0.171875,0.526818,
pipuck6,2.32031,-4.55469,0.171875,0.517885,
pipuck6,2.32031,-4.72656,0.171875,0.508949,
pipuck6,2.49219,-4.55469,0.171875,0.517885,
pipuck6,2.66406,-4.55469,0.171875,0.517885,
pipuck6,2.49219,-4.72656,0.171875,0.508949,
pipuck6,2.66406,-4.72656,0.171875,0.508949,
pipuck6,2.83594,-4.55469,0.171875,0.517885,
pipuck6,2.83594,-4.72656,0.171875,0.508949,
pipuck5,-0.945312,-2.66406,0.171875,0.519812,
pipuck5,-0.773438,-2.66406,0.171875,0.519825,
pipuck5,-0.601562,-2.66406,0.171875,0.50992,
pipuck5,-0.429688,-2.66406,0.171875,0.527758,
pipuck5,-0.257812,-2.66406,0.171875,0.508922,
pipuck5,-0.0859375,-2.66406,0.171875,0.508919,
pipuck5,-2.83594,-4.03906,0.171875,0.519839,
pipuck5,-3.35156,-4.38281,0.171875,0.517837,
pipuck5,-3.17969,-4.38281,0.171875,0.517837,
pipuck5,-2.83594,-4.21094,0.171875,0.519825,
pipuck5,-3.00781,-4.38281,0.171875,0.517837,
pipuck5,-2.83594,-4.38281,0.171875,0.517837,
pipuck5,-2.66406,-3.52344,0.171875,0.467905,
pipuck5,-2.49219,-3.52344,0.171875,0.3649,
pipuck5,-2.66406,-3.69531,0.171875,0.519859,
pipuck5,-2.49219,-3.69531,0.171875,0.510202,
pipuck5,-2.32031,-3.52344,0.171875,0.299026,
pipuck5,-2.14844,-3.52344,0.171875,0.32353,
pipuck5,-2.32031,-3.69531,0.171875,0.500867,
pipuck5,-2.14844,-3.69531,0.171875,0.507174,
pipuck5,-2.66406,-3.86719,0.171875,0.509927,
pipuck5,-2.49219,-3.86719,0.171875,0.519852,
pipuck5,-2.66406,-4.03906,0.171875,0.519839,
pipuck5,-2.49219,-4.03906,0.171875,0.519845,
pipuck5,-2.32031,-3.86719,0.171875,0.519859,
pipuck5,-2.14844,-3.86719,0.171875,0.511549,
pipuck5,-2.32031,-4.03906,0.171875,0.519845,
pipuck5,-2.14844,-4.03906,0.171875,0.519852,
pipuck5,-1.97656,-3.52344,0.171875,0.388677,
pipuck5,-1.97656,-3.69531,0.171875,0.508424,
pipuck5,-1.80469,-3.69531,0.171875,0.51067,
pipuck5,-1.46094,-3.52344,0.171875,0.395984,
pipuck5,-1.63281,-3.69531,0.171875,0.504381,
pipuck5,-1.46094,-3.69531,0.171875,0.50415,
pipuck5,-1.97656,-3.86719,0.171875,0.512918,
pipuck5,-1.80469,-3.86719,0.171875,0.517237,
pipuck5,-1.97656,-4.03906,0.171875,0.519859,
pipuck5,-1.80469,-4.03906,0.171875,0.508459,
pipuck5,-1.63281,-3.86719,0.171875,0.520419,
pipuck5,-1.46094,-3.86719,0.171875,0.519522,
pipuck5,-1.63281,-4.03906,0.171875,0.526664,
pipuck5,-1.46094,-4.03906,0.171875,0.551677,
pipuck5,-0.945312,-2.83594,0.171875,0.519812,
pipuck5,-0.773438,-2.83594,0.171875,0.519825,
pipuck5,-0.945312,-3.00781,0.171875,0.519812,
pipuck5,-0.773438,-3.00781,0.171875,0.519825,
pipuck5,-0.945312,-3.17969,0.171875,0.519812,
pipuck5,-0.773438,-3.17969,0.171875,0.529728,
pipuck5,-0.945312,-3.35156,0.171875,0.529708,
pipuck5,-0.773438,-3.35156,0.171875,0.519832,
pipuck5,-0.601562,-2.83594,0.171875,0.519839,
pipuck5,-0.429688,-2.83594,0.171875,0.527768,
pipuck5,-0.601562,-3.00781,0.171875,0.519839,
pipuck5,-0.429688,-3.00781,0.171875,0.527768,
pipuck5,-0.257812,-2.83594,0.171875,0.528778,
pipuck5,-0.0859375,-2.83594,0.171875,0.518873,
pipuck5,-0.257812,-3.00781,0.171875,0.528778,
pipuck5,-0.0859375,-3.00781,0.171875,0.63457,
pipuck5,-0.601562,-3.17969,0.171875,0.519845,
pipuck5,-0.429688,-3.17969,0.171875,0.536673,
pipuck5,-0.601562,-3.35156,0.171875,0.529758,
pipuck5,-0.429688,-3.35156,0.171875,0.54655,
pipuck5,-0.257812,-3.17969,0.171875,0.529788,
pipuck5,-0.0859375,-3.17969,0.171875,0.688219,
pipuck5,-0.257812,-3.35156,0.171875,0.681315,
pipuck5,-0.0859375,-3.35156,0.171875,0.517837,
pipuck5,-0.945312,-3.52344,0.171875,0.529708,
pipuck5,-0.773438,-3.52344,0.171875,0.529738,
pipuck5,-0.945312,-3.69531,0.171875,0.529708,
pipuck5,-0.773438,-3.69531,0.171875,0.539627,
pipuck5,-1.28906,-4.03906,0.171875,0.532564,
pipuck5,-1.11719,-4.03906,0.171875,0.511488,
pipuck5,-0.945312,-3.86719,0.171875,0.539587,
pipuck5,-0.773438,-3.86719,0.171875,0.549508,
pipuck5,-0.945312,-4.03906,0.171875,0.549442,
pipuck5,-0.773438,-4.03906,0.171875,0.672455,
pipuck5,-0.601562,-3.52344,0.171875,0.529768,
pipuck5,-0.429688,-3.52344,0.171875,0.651999,
pipuck5,-0.601562,-3.69531,0.171875,0.539734,
pipuck5,-0.429688,-3.69531,0.171875,0.70428,
pipuck5,-0.257812,-3.52344,0.171875,0.608237,
pipuck5,-0.0859375,-3.52344,0.171875,0.517837,
pipuck5,-0.0859375,-3.69531,0.171875,0.517837,
pipuck5,-0.601562,-3.86719,0.171875,0.681315,
pipuck5,-0.429688,-3.86719,0.171875,0.526737,
pipuck5,-0.601562,-4.03906,0.171875,0.579308,
pipuck5,-0.429688,-4.03906,0.171875,0.526737,
pipuck5,-0.0859375,-3.86719,0.171875,0.517837,
pipuck5,-0.0859375,-4.03906,0.171875,0.517837,
pipuck5,-2.66406,-4.21094,0.171875,0.509917,
pipuck5,-2.49219,-4.21094,0.171875,0.519832,
pipuck5,-2.66406,-4.38281,0.171875,0.52773,
pipuck5,-2.49219,-4.38281,0.171875,0.52773,
pipuck5,-2.32031,-4.21094,0.171875,0.519832,
pipuck5,-2.14844,-4.21094,0.171875,0.519839,
pipuck5,-2.32031,-4.38281,0.171875,0.52773,
pipuck5,-2.14844,-4.38281,0.171875,0.519825,
pipuck5,-1.97656,-4.21094,0.171875,0.529748,
pipuck5,-1.80469,-4.21094,0.171875,0.539654,
pipuck5,-1.97656,-4.38281,0.171875,0.519825,
pipuck5,-1.80469,-4.38281,0.171875,0.529728,
pipuck5,-1.63281,-4.21094,0.171875,0.530836,
pipuck5,-1.46094,-4.21094,0.171875,0.550359,
pipuck5,-1.63281,-4.38281,0.171875,0.539614,
pipuck5,-1.46094,-4.38281,0.171875,0.559303,
pipuck5,-1.97656,-4.55469,0.171875,0.517831,
pipuck5,-1.80469,-4.55469,0.171875,0.526737,
pipuck5,-1.80469,-4.72656,0.171875,0.508922,
pipuck5,-1.63281,-4.55469,0.171875,0.526737,
pipuck5,-1.46094,-4.55469,0.171875,0.445319,
pipuck5,-1.63281,-4.72656,0.171875,0.508922,
pipuck5,-1.46094,-4.72656,0.171875,0.51782,
pipuck5,-1.46094,-4.89844,0.171875,0.394402,
pipuck5,-1.28906,-4.21094,0.171875,0.529451,
pipuck5,-1.11719,-4.21094,0.171875,0.537873,
pipuck5,-1.28906,-4.38281,0.171875,0.58397,
pipuck5,-1.11719,-4.38281,0.171875,0.599878,
pipuck5,-0.945312,-4.21094,0.171875,0.622918,
pipuck5,-0.773438,-4.21094,0.171875,0.697579,
pipuck5,-0.945312,-4.38281,0.171875,0.750594,
pipuck5,-0.773438,-4.38281,0.171875,0.561601,
pipuck5,-1.28906,-4.55469,0.171875,0.52736,
pipuck5,-1.11719,-4.55469,0.171875,0.644573,
pipuck5,-1.28906,-4.72656,0.171875,0.513892,
pipuck5,-1.11719,-4.72656,0.171875,0.62414,
pipuck5,-0.945312,-4.55469,0.171875,0.672732,
pipuck5,-0.773438,-4.55469,0.171875,0.628766,
pipuck5,-0.945312,-4.72656,0.171875,0.526397,
pipuck5,-0.773438,-4.72656,0.171875,0.550037,
pipuck5,-0.429688,-4.21094,0.171875,0.526737,
pipuck5,-0.601562,-4.38281,0.171875,0.508922,
pipuck5,-0.429688,-4.38281,0.171875,0.526737,
pipuck5,-0.0859375,-4.21094,0.171875,0.517837,
pipuck5,-0.257812,-4.38281,0.171875,0.508922,
pipuck5,-0.0859375,-4.38281,0.171875,0.508922,
pipuck5,-0.601562,-4.55469,0.171875,0.50784,
pipuck5,-0.429688,-4.55469,0.171875,0.544788,
pipuck5,-0.601562,-4.72656,0.171875,0.570458,
pipuck5,-0.429688,-4.72656,0.171875,0.55386,
pipuck5,-0.257812,-4.55469,0.171875,0.519825,
pipuck5,-0.0859375,-4.55469,0.171875,0.518828,
pipuck5,-0.257812,-4.72656,0.171875,0.538001,
pipuck5,-0.0859375,-4.72656,0.171875,0.517952,
pipuck5,-1.28906,-4.89844,0.171875,0.0393995,
pipuck5,-1.11719,-4.89844,0.171875,0.279672,
pipuck5,-0.945312,-4.89844,0.171875,0.420879,
pipuck5,-0.601562,-4.89844,0.171875,0.428745,
pipuck5,-0.429688,-4.89844,0.171875,0.512762,
pipuck5,-0.257812,-4.89844,0.171875,0.199398,
pipuck5,-0.0859375,-4.89844,0.171875,0.286775,
pipuck5,0.257812,-2.66406,0.171875,0.508922,
pipuck5,1.11719,-2.66406,0.171875,0.508919,
pipuck5,1.28906,-2.66406,0.171875,0.508922,
pipuck5,0.0859375,-2.83594,0.171875,0.617724,
pipuck5,0.257812,-2.83594,0.171875,0.508922,
pipuck5,0.0859375,-3.00781,0.171875,0.617645,
pipuck5,0.257812,-3.00781,0.171875,0.508922,
pipuck5,0.429688,-3.00781,0.171875,0.434556,
pipuck5,0.429688,-3.17969,0.171875,0.51018,
pipuck5,0.429688,-3.35156,0.171875,0.511438,
pipuck5,1.11719,-2.83594,0.171875,0.517837,
pipuck5,1.11719,-3.00781,0.171875,0.517837,
pipuck5,1.11719,-3.17969,0.171875,0.517837,
pipuck5,1.11719,-3.35156,0.171875,0.517837,
pipuck5,0.429688,-3.52344,0.171875,0.512696,
pipuck5,0.429688,-3.69531,0.171875,0.513953,
pipuck5,0.429688,-3.86719,0.171875,0.515211,
pipuck5,0.429688,-4.03906,0.171875,0.516468,
pipuck5,1.11719,-3.52344,0.171875,0.517837,
pipuck5,1.11719,-3.69531,0.171875,0.517837,
pipuck5,0.945312,-4.03906,0.171875,0.517831,
pipuck5,1.11719,-3.86719,0.171875,0.517837,
pipuck5,1.11719,-4.03906,0.171875,0.508922,
pipuck5,0.0859375,-4.38281,0.171875,0.508922,
pipuck5,0.257812,-4.38281,0.171875,0.508922,
pipuck5,0.429688,-4.21094,0.171875,0.517725,
pipuck5,0.429688,-4.38281,0.171875,0.518982,
pipuck5,0.601562,-4.38281,0.171875,0.508922,
pipuck5,0.0859375,-4.55469,0.171875,0.447258,
pipuck5,0.257812,-4.55469,0.171875,0.517824,
pipuck5,0.0859375,-4.72656,0.171875,0.510469,
pipuck5,0.257812,-4.72656,0.171875,0.520271,
pipuck5,0.429688,-4.55469,0.171875,0.526714,
pipuck5,0.601562,-4.55469,0.171875,0.520789,
pipuck5,0.429688,-4.72656,0.171875,0.519825,
pipuck5,0.601562,-4.72656,0.171875,0.519825,
pipuck5,0.945312,-4.21094,0.171875,0.517831,
pipuck5,0.773438,-4.38281,0.171875,0.508922,
pipuck5,0.945312,-4.38281,0.171875,0.508922,
pipuck5,1.11719,-4.21094,0.171875,0.508922,
pipuck5,1.11719,-4.38281,0.171875,0.508922,
pipuck5,1.28906,-4.38281,0.171875,0.508922,
pipuck5,0.773438,-4.55469,0.171875,0.526716,
pipuck5,0.945312,-4.55469,0.171875,0.455123,
pipuck5,0.773438,-4.72656,0.171875,0.519825,
pipuck5,0.945312,-4.72656,0.171875,0.508922,
pipuck5,1.11719,-4.55469,0.171875,0.526737,
pipuck5,1.28906,-4.55469,0.171875,0.526737,
pipuck5,1.11719,-4.72656,0.171875,0.508922,
pipuck5,1.28906,-4.72656,0.171875,0.508922,
pipuck5,0.0859375,-4.89844,0.171875,0.205233,
pipuck5,0.257812,-4.89844,0.171875,0.463372,
pipuck5,0.429688,-4.89844,0.171875,0.464219,
pipuck5,0.601562,-4.89844,0.171875,0.50022,
pipuck5,0.773438,-4.89844,0.171875,0.50011,
pipuck5,0.945312,-4.89844,0.171875,0.468213,
pipuck5,1.46094,-4.38281,0.171875,0.508922,
pipuck5,1.63281,-4.38281,0.171875,0.508922,
pipuck5,1.80469,-4.21094,0.171875,0.508922,
pipuck5,1.80469,-4.38281,0.171875,0.508922,
pipuck5,1.97656,-4.38281,0.171875,0.508922,
pipuck5,1.46094,-4.55469,0.171875,0.526737,
pipuck5,1.63281,-4.55469,0.171875,0.526737,
pipuck5,1.80469,-4.55469,0.171875,0.526737,
pipuck5,1.97656,-4.55469,0.171875,0.526737,
pipuck5,2.32031,-4.21094,0.171875,0.508922,
pipuck5,2.14844,-4.38281,0.171875,0.508922,
pipuck5,2.14844,-4.55469,0.171875,0.526737,
pipuck5,2.32031,-4.55469,0.171875,0.517831,
pipuck5,2.32031,-4.72656,0.171875,0.508922,
pipuck5,2.49219,-4.55469,0.171875,0.517831,
pipuck5,2.66406,-4.55469,0.171875,0.517831,
pipuck5,2.49219,-4.72656,0.171875,0.508922,
pipuck5,2.66406,-4.72656,0.171875,0.508922,
pipuck5,2.83594,-4.55469,0.171875,0.517831,
pipuck5,2.83594,-4.72656,0.171875,0.508922,
pipuck2,-0.945312,-2.66406,0.171875,0.517879,
pipuck2,-0.773438,-2.66406,0.171875,0.508946,
pipuck2,-0.429688,-2.66406,0.171875,0.517879,
pipuck2,-0.257812,-2.66406,0.171875,0.508946,
pipuck2,-0.0859375,-2.66406,0.171875,0.518898,
pipuck2,-3.35156,-4.38281,0.171875,0.517885,
pipuck2,-3.17969,-4.38281,0.171875,0.517885,
