agent_id,x,y,coverage_pheromone,size
pipuck15,2.78906,5.71094,0.27625,0.265625
pipuck15,2.78906,5.97656,0.275625,0.265625
pipuck15,2.78906,6.50781,-1,0.265625
pipuck15,2.78906,10.4922,-1,0.265625
pipuck15,2.78906,10.7578,-1,0.265625
pipuck15,3.05469,-13.9453,0.66375,0.265625
pipuck15,3.05469,-13.6797,0.665,0.265625
pipuck15,3.05469,-13.4141,0.665625,0.265625
pipuck15,3.05469,-13.1484,0.708125,0.265625
pipuck15,3.05469,-12.8828,0.708125,0.265625
pipuck15,3.05469,-12.6172,0.684375,0.265625
pipuck15,3.05469,-12.3516,0.779375,0.265625
pipuck15,3.05469,-12.0859,0.8375,0.265625
pipuck15,3.05469,-11.8203,0.8475,0.265625
pipuck15,3.05469,-11.5547,0.87875,0.265625
pipuck15,3.05469,-11.2891,0.844375,0.265625
pipuck15,3.05469,-11.0234,0.843125,0.265625
pipuck15,3.05469,-9.69531,-1,0.265625
pipuck15,3.05469,-9.42969,-1,0.265625
pipuck15,3.05469,-9.16406,-1,0.265625
pipuck15,3.05469,-8.89844,-1,0.265625
pipuck15,3.05469,-8.63281,-1,0.265625
pipuck15,3.05469,-8.36719,-1,0.265625
pipuck15,3.05469,-8.10156,-1,0.265625
pipuck15,3.05469,-6.50781,-1,0.265625
pipuck15,3.05469,-6.24219,-1,0.265625
pipuck15,3.05469,-5.97656,-1,0.265625
pipuck15,3.05469,-5.71094,-1,0.265625
pipuck15,3.05469,-5.44531,-1,0.265625
pipuck15,3.05469,-5.17969,-1,0.265625
pipuck15,3.05469,-4.91406,-1,0.265625
pipuck15,3.05469,-4.64844,-1,0.265625
pipuck15,3.05469,-4.38281,-1,0.265625
pipuck15,3.05469,-4.11719,-1,0.265625
pipuck15,3.05469,-3.85156,-1,0.265625
pipuck15,3.05469,-3.58594,-1,0.265625
pipuck15,3.05469,-3.32031,-1,0.265625
pipuck15,3.05469,-3.05469,-1,0.265625
pipuck15,3.05469,-2.78906,-1,0.265625
pipuck15,3.05469,-2.52344,0.86125,0.265625
pipuck15,3.05469,-2.25781,0.959375,0.265625
pipuck15,3.05469,-1.99219,0.979375,0.265625
pipuck15,3.05469,-1.72656,0.979375,0.265625
pipuck15,3.05469,-1.46094,0.979375,0.265625
pipuck15,3.05469,-1.19531,0.979375,0.265625
pipuck15,3.05469,-0.929688,0.969375,0.265625
pipuck15,3.05469,-0.664062,0.963125,0.265625
pipuck15,3.05469,-0.398438,0.958125,0.265625
pipuck15,3.05469,-0.132812,0.955,0.265625
pipuck15,3.05469,0.132812,0.9525,0.265625
pipuck15,3.05469,0.398438,0.946875,0.265625
pipuck15,3.05469,0.664062,0.94125,0.265625
pipuck15,3.05469,0.929688,0.93625,0.265625
pipuck15,3.05469,1.19531,0.93375,0.265625
pipuck15,3.05469,1.46094,0.933125,0.265625
pipuck15,3.05469,1.72656,0.9225,0.265625
pipuck15,3.05469,1.99219,0.9175,0.265625
pipuck15,3.05469,2.25781,0.916875,0.265625
pipuck15,3.05469,2.52344,0.910625,0.265625
pipuck15,3.05469,2.78906,0.910625,0.265625
pipuck15,3.05469,3.05469,0.906875,0.265625
pipuck15,3.05469,3.32031,0.35125,0.265625
pipuck15,3.05469,3.58594,0.353125,0.265625
pipuck15,3.05469,3.85156,0.35375,0.265625
pipuck15,3.05469,4.11719,0.330625,0.265625
pipuck15,3.05469,4.38281,0.328125,0.265625
pipuck15,3.05469,4.64844,0.310625,0.265625
pipuck15,3.05469,4.91406,0.311875,0.265625
pipuck15,3.05469,5.17969,0.27625,0.265625
pipuck15,3.05469,5.44531,0.275625,0.265625
pipuck15,3.05469,5.71094,0.27375,0.265625
pipuck15,3.05469,10.4922,-1,0.265625
pipuck15,3.05469,10.7578,-1,0.265625
pipuck15,3.32031,-13.9453,0.665,0.265625
pipuck15,3.32031,-13.6797,0.665625,0.265625
pipuck15,3.32031,-13.4141,0.670625,0.265625
pipuck15,3.32031,-13.1484,0.70875,0.265625
pipuck15,3.32031,-12.8828,0.730625,0.265625
pipuck15,3.32031,-12.6172,0.85,0.265625
pipuck15,3.32031,-12.3516,0.888125,0.265625
pipuck15,3.32031,-12.0859,0.888125,0.265625
pipuck15,3.32031,-11.8203,0.88125,0.265625
pipuck15,3.32031,-11.5547,0.87875,0.265625
pipuck15,3.32031,-11.2891,0.85875,0.265625
pipuck15,3.32031,-11.0234,0.906875,0.265625
pipuck15,3.32031,-9.69531,-1,0.265625
pipuck15,3.32031,-9.42969,-1,0.265625
pipuck15,3.32031,-9.16406,-1,0.265625
pipuck15,3.32031,-8.89844,-1,0.265625
pipuck15,3.32031,-8.63281,-1,0.265625
pipuck15,3.32031,-8.36719,-1,0.265625
pipuck15,3.32031,-8.10156,-1,0.265625
pipuck15,3.32031,-7.83594,-1,0.265625
pipuck15,3.32031,-6.24219,-1,0.265625
pipuck15,3.32031,-5.97656,-1,0.265625
pipuck15,3.32031,-5.71094,-1,0.265625
pipuck15,3.32031,-5.44531,-1,0.265625
pipuck15,3.32031,-5.17969,-1,0.265625
pipuck15,3.32031,-4.91406,-1,0.265625
pipuck15,3.32031,-4.64844,-1,0.265625
pipuck15,3.32031,-4.38281,-1,0.265625
pipuck15,3.32031,-3.85156,-1,0.265625
pipuck15,3.32031,-3.58594,-1,0.265625
pipuck15,3.32031,-3.32031,-1,0.265625
pipuck15,3.32031,-3.05469,0.875,0.265625
pipuck15,3.32031,-2.78906,0.959375,0.265625
pipuck15,3.32031,-2.52344,0.97875,0.265625
pipuck15,3.32031,-2.25781,0.979375,0.265625
pipuck15,3.32031,-1.99219,0.979375,0.265625
pipuck15,3.32031,-1.72656,0.979375,0.265625
pipuck15,3.32031,-1.46094,0.9775,0.265625
pipuck15,3.32031,-1.19531,0.975,0.265625
pipuck15,3.32031,-0.929688,0.97125,0.265625
pipuck15,3.32031,-0.664062,0.968125,0.265625
pipuck15,3.32031,-0.398438,0.95875,0.265625
pipuck15,3.32031,-0.132812,0.958125,0.265625
pipuck15,3.32031,0.132812,0.953125,0.265625
pipuck15,3.32031,0.398438,0.950625,0.265625
pipuck15,3.32031,0.664062,0.944375,0.265625
pipuck15,3.32031,0.929688,0.94125,0.265625
pipuck15,3.32031,1.19531,0.93625,0.265625
pipuck15,3.32031,1.46094,0.93375,0.265625
pipuck15,3.32031,1.72656,0.925,0.265625
pipuck15,3.32031,1.99219,0.9225,0.265625
pipuck15,3.32031,2.25781,0.916875,0.265625
pipuck15,3.32031,2.52344,0.909375,0.265625
pipuck15,3.32031,2.78906,0.336875,0.265625
pipuck15,3.32031,3.05469,0.32125,0.265625
pipuck15,3.32031,3.32031,0.284375,0.265625
pipuck15,3.32031,3.58594,0.284375,0.265625
pipuck15,3.32031,3.85156,0.28,0.265625
pipuck15,3.32031,4.11719,0.309375,0.265625
pipuck15,3.32031,4.38281,0.31,0.265625
pipuck15,3.32031,4.64844,0.27625,0.265625
pipuck15,3.32031,4.91406,0.27375,0.265625
pipuck15,3.32031,5.17969,0.271875,0.265625
pipuck15,3.32031,5.44531,0.269375,0.265625
pipuck15,3.32031,5.71094,0.2675,0.265625
pipuck15,3.32031,5.97656,0.26625,0.265625
pipuck15,3.32031,10.4922,-1,0.265625
pipuck15,3.32031,10.7578,-1,0.265625
pipuck15,3.58594,-13.9453,0.665,0.265625
pipuck15,3.58594,-13.6797,0.665625,0.265625
pipuck15,3.58594,-13.4141,0.653125,0.265625
pipuck15,3.58594,-13.1484,0.670625,0.265625
pipuck15,3.58594,-12.8828,0.894375,0.265625
pipuck15,3.58594,-12.6172,0.8975,0.265625
pipuck15,3.58594,-12.3516,0.896875,0.265625
pipuck15,3.58594,-12.0859,0.888125,0.265625
pipuck15,3.58594,-11.8203,0.881875,0.265625
pipuck15,3.58594,-11.5547,0.87875,0.265625
pipuck15,3.58594,-11.2891,0.85875,0.265625
pipuck15,3.58594,-11.0234,0.939375,0.265625
pipuck15,3.58594,-9.42969,-1,0.265625
pipuck15,3.58594,-9.16406,-1,0.265625
pipuck15,3.58594,-8.89844,-1,0.265625
pipuck15,3.58594,-8.63281,-1,0.265625
pipuck15,3.58594,-8.36719,-1,0.265625
pipuck15,3.58594,-8.10156,-1,0.265625
pipuck15,3.58594,-7.83594,-1,0.265625
pipuck15,3.58594,-7.57031,-1,0.265625
pipuck15,3.58594,-6.24219,-1,0.265625
pipuck15,3.58594,-5.97656,-1,0.265625
pipuck15,3.58594,-5.71094,-1,0.265625
pipuck15,3.58594,-5.44531,-1,0.265625
pipuck15,3.58594,-5.17969,-1,0.265625
pipuck15,3.58594,-4.11719,-1,0.265625
pipuck15,3.58594,-3.58594,0.880625,0.265625
pipuck15,3.58594,-3.32031,0.880625,0.265625
pipuck15,3.58594,-3.05469,0.97875,0.265625
pipuck15,3.58594,-2.78906,0.979375,0.265625
pipuck15,3.58594,-2.52344,0.979375,0.265625
pipuck15,3.58594,-2.25781,0.979375,0.265625
pipuck15,3.58594,-1.99219,0.975,0.265625
pipuck15,3.58594,-1.72656,0.979375,0.265625
pipuck15,3.58594,-1.46094,0.979375,0.265625
pipuck15,3.58594,-1.19531,0.975625,0.265625
pipuck15,3.58594,-0.929688,0.975,0.265625
pipuck15,3.58594,-0.664062,0.969375,0.265625
pipuck15,3.58594,-0.398438,0.96375,0.265625
pipuck15,3.58594,-0.132812,0.958125,0.265625
pipuck15,3.58594,0.132812,0.955,0.265625
pipuck15,3.58594,0.398438,0.9525,0.265625
pipuck15,3.58594,0.664062,0.9475,0.265625
pipuck15,3.58594,0.929688,0.94125,0.265625
pipuck15,3.58594,1.19531,0.93875,0.265625
pipuck15,3.58594,1.46094,0.93375,0.265625
pipuck15,3.58594,1.72656,0.93375,0.265625
pipuck15,3.58594,1.99219,0.9225,0.265625
pipuck15,3.58594,2.25781,0.285,0.265625
pipuck15,3.58594,2.52344,0.28375,0.265625
pipuck15,3.58594,2.78906,0.284375,0.265625
pipuck15,3.58594,3.05469,0.284375,0.265625
pipuck15,3.58594,3.32031,0.279375,0.265625
pipuck15,3.58594,3.58594,0.278125,0.265625
pipuck15,3.58594,3.85156,0.276875,0.265625
pipuck15,3.58594,4.11719,0.30875,0.265625
pipuck15,3.58594,4.38281,0.30625,0.265625
pipuck15,3.58594,4.64844,0.284375,0.265625
pipuck15,3.58594,4.91406,0.268125,0.265625
pipuck15,3.58594,5.17969,0.26625,0.265625
pipuck15,3.58594,5.44531,0.26625,0.265625
pipuck15,3.58594,5.71094,0.261875,0.265625
pipuck15,3.58594,5.97656,0.261875,0.265625
pipuck15,3.58594,6.24219,0.26125,0.265625
pipuck15,3.58594,10.4922,-1,0.265625
pipuck15,3.58594,10.7578,-1,0.265625
pipuck15,3.58594,11.0234,-1,0.265625
pipuck15,3.85156,-13.6797,0.131875,0.265625
pipuck15,3.85156,-13.4141,0.26,0.265625
pipuck15,3.85156,-13.1484,0.840625,0.265625
pipuck15,3.85156,-12.8828,0.9,0.265625
pipuck15,3.85156,-12.6172,0.898125,0.265625
pipuck15,3.85156,-12.3516,0.8975,0.265625
pipuck15,3.85156,-12.0859,0.894375,0.265625
pipuck15,3.85156,-11.8203,0.888125,0.265625
pipuck15,3.85156,-11.2891,0.85875,0.265625
pipuck15,3.85156,-11.0234,0.990625,0.265625
pipuck15,3.85156,-10.7578,0.99375,0.265625
pipuck15,3.85156,-9.42969,-1,0.265625
pipuck15,3.85156,-9.16406,-1,0.265625
pipuck15,3.85156,-8.89844,-1,0.265625
pipuck15,3.85156,-8.63281,-1,0.265625
pipuck15,3.85156,-8.36719,-1,0.265625
pipuck15,3.85156,-8.10156,-1,0.265625
pipuck15,3.85156,-7.83594,-1,0.265625
pipuck15,3.85156,-7.57031,-1,0.265625
pipuck15,3.85156,-6.77344,-1,0.265625
pipuck15,3.85156,-6.50781,-1,0.265625
pipuck15,3.85156,-6.24219,-1,0.265625
pipuck15,3.85156,-3.58594,0.97875,0.265625
pipuck15,3.85156,-3.32031,0.979375,0.265625
pipuck15,3.85156,-3.05469,0.979375,0.265625
pipuck15,3.85156,-2.78906,0.979375,0.265625
pipuck15,3.85156,-2.52344,0.9775,0.265625
pipuck15,3.85156,-2.25781,0.958125,0.265625
pipuck15,3.85156,-1.99219,0.9525,0.265625
pipuck15,3.85156,-1.72656,-1,0.265625
pipuck15,3.85156,-1.46094,0.979375,0.265625
pipuck15,3.85156,-1.19531,0.9775,0.265625
pipuck15,3.85156,-0.929688,0.975,0.265625
pipuck15,3.85156,-0.664062,0.97125,0.265625
pipuck15,3.85156,-0.398438,0.969375,0.265625
pipuck15,3.85156,-0.132812,0.963125,0.265625
pipuck15,3.85156,0.132812,0.958125,0.265625
pipuck15,3.85156,0.398438,0.955,0.265625
pipuck15,3.85156,0.664062,0.9525,0.265625
pipuck15,3.85156,0.929688,0.946875,0.265625
pipuck15,3.85156,1.19531,0.94125,0.265625
pipuck15,3.85156,1.46094,0.93625,0.265625
pipuck15,3.85156,1.72656,0.93375,0.265625
pipuck15,3.85156,1.99219,0.283125,0.265625
pipuck15,3.85156,2.25781,0.284375,0.265625
pipuck15,3.85156,2.52344,0.284375,0.265625
pipuck15,3.85156,2.78906,0.284375,0.265625
pipuck15,3.85156,3.05469,0.278125,0.265625
pipuck15,3.85156,3.32031,0.276875,0.265625
pipuck15,3.85156,3.58594,0.2725,0.265625
pipuck15,3.85156,3.85156,0.271875,0.265625
pipuck15,3.85156,4.11719,0.30375,0.265625
pipuck15,3.85156,4.38281,0.301875,0.265625
pipuck15,3.85156,4.64844,0.29,0.265625
pipuck15,3.85156,4.91406,0.264375,0.265625
pipuck15,3.85156,5.44531,0.26125,0.265625
pipuck15,3.85156,5.71094,0.260625,0.265625
pipuck15,3.85156,5.97656,0.260625,0.265625
pipuck15,3.85156,6.24219,0.260625,0.265625
pipuck15,3.85156,6.50781,0.260625,0.265625
pipuck15,3.85156,7.57031,0.15375,0.265625
pipuck15,3.85156,7.83594,0.15375,0.265625
pipuck15,4.11719,-13.6797,0.138125,0.265625
pipuck15,4.11719,-13.4141,0.96125,0.265625
pipuck15,4.11719,-13.1484,0.9925,0.265625
pipuck15,4.11719,-12.8828,0.99,0.265625
pipuck15,4.11719,-12.6172,0.96375,0.265625
pipuck15,4.11719,-12.3516,0.899375,0.265625
pipuck15,4.11719,-12.0859,0.8975,0.265625
pipuck15,4.11719,-11.8203,0.896875,0.265625
pipuck15,4.11719,-11.2891,0.90375,0.265625
pipuck15,4.11719,-11.0234,0.99375,0.265625
pipuck15,4.11719,-10.7578,0.99375,0.265625
pipuck15,4.11719,-9.42969,-1,0.265625
pipuck15,4.11719,-9.16406,-1,0.265625
pipuck15,4.11719,-8.89844,-1,0.265625
pipuck15,4.11719,-8.63281,-1,0.265625
pipuck15,4.11719,-8.36719,-1,0.265625
pipuck15,4.11719,-8.10156,-1,0.265625
pipuck15,4.11719,-7.83594,-1,0.265625
pipuck15,4.11719,-7.57031,-1,0.265625
pipuck15,4.11719,-7.30469,-1,0.265625
pipuck15,4.11719,-7.03906,-1,0.265625
pipuck15,4.11719,-6.77344,-1,0.265625
pipuck15,4.11719,-6.50781,-1,0.265625
pipuck15,4.11719,-6.24219,-1,0.265625
pipuck15,4.11719,-5.44531,-1,0.265625
pipuck15,4.11719,-5.17969,-1,0.265625
pipuck15,4.11719,-4.38281,-1,0.265625
pipuck15,4.11719,-3.58594,0.979375,0.265625
pipuck15,4.11719,-3.32031,0.979375,0.265625
pipuck15,4.11719,-3.05469,0.9775,0.265625
pipuck15,4.11719,-2.78906,0.975,0.265625
pipuck15,4.11719,-2.52344,-1,0.265625
pipuck15,4.11719,-2.25781,-1,0.265625
pipuck15,4.11719,-1.99219,-1,0.265625
pipuck15,4.11719,-1.72656,-1,0.265625
pipuck15,4.11719,-1.46094,0.979375,0.265625
pipuck15,4.11719,-1.19531,0.979375,0.265625
pipuck15,4.11719,-0.929688,0.975625,0.265625
pipuck15,4.11719,-0.664062,0.975,0.265625
pipuck15,4.11719,-0.398438,0.97125,0.265625
pipuck15,4.11719,-0.132812,0.96375,0.265625
pipuck15,4.11719,0.132812,0.958125,0.265625
pipuck15,4.11719,0.398438,0.958125,0.265625
pipuck15,4.11719,0.664062,0.953125,0.265625
pipuck15,4.11719,0.929688,0.946875,0.265625
pipuck15,4.11719,1.19531,0.8475,0.265625
pipuck15,4.11719,1.46094,-1,0.265625
pipuck15,4.11719,1.72656,-1,0.265625
pipuck15,4.11719,1.99219,-1,0.265625
pipuck15,4.11719,2.25781,0.278125,0.265625
pipuck15,4.11719,2.52344,0.278125,0.265625
pipuck15,4.11719,2.78906,0.276875,0.265625
pipuck15,4.11719,3.05469,0.2725,0.265625
pipuck15,4.11719,3.32031,0.271875,0.265625
pipuck15,4.11719,3.58594,0.268125,0.265625
pipuck15,4.11719,3.85156,0.266875,0.265625
pipuck15,4.11719,4.11719,0.2925,0.265625
pipuck15,4.11719,4.38281,0.3,0.265625
pipuck15,4.11719,4.64844,0.295625,0.265625
pipuck15,4.11719,7.57031,0.170625,0.265625
pipuck15,4.11719,7.83594,0.170625,0.265625
pipuck15,4.11719,8.10156,0.155,0.265625
pipuck15,4.38281,-14.4766,-1,0.265625
pipuck15,4.38281,-13.6797,0.15625,0.265625
pipuck15,4.38281,-13.4141,0.939375,0.265625
pipuck15,4.38281,-13.1484,0.99375,0.265625
pipuck15,4.38281,-12.8828,0.99375,0.265625
pipuck15,4.38281,-12.6172,0.99375,0.265625
pipuck15,4.38281,-12.3516,0.99,0.265625
pipuck15,4.38281,-12.0859,0.899375,0.265625
pipuck15,4.38281,-11.8203,0.896875,0.265625
pipuck15,4.38281,-11.5547,0.896875,0.265625
pipuck15,4.38281,-11.2891,0.98375,0.265625
pipuck15,4.38281,-11.0234,0.99375,0.265625
pipuck15,4.38281,-10.7578,0.991875,0.265625
pipuck15,4.38281,-9.42969,-1,0.265625
pipuck15,4.38281,-9.16406,-1,0.265625
pipuck15,4.38281,-8.89844,-1,0.265625
pipuck15,4.38281,-8.63281,-1,0.265625
pipuck15,4.38281,-8.36719,-1,0.265625
pipuck15,4.38281,-8.10156,-1,0.265625
pipuck15,4.38281,-7.83594,-1,0.265625
pipuck15,4.38281,-7.57031,-1,0.265625
pipuck15,4.38281,-7.30469,-1,0.265625
pipuck15,4.38281,-7.03906,-1,0.265625
pipuck15,4.38281,-6.77344,-1,0.265625
pipuck15,4.38281,-6.50781,-1,0.265625
pipuck15,4.38281,-6.24219,-1,0.265625
pipuck15,4.38281,-4.38281,-1,0.265625
pipuck15,4.38281,-4.11719,-1,0.265625
pipuck15,4.38281,-3.85156,-1,0.265625
pipuck15,4.38281,-3.58594,-1,0.265625
pipuck15,4.38281,-3.32031,-1,0.265625
pipuck15,4.38281,-3.05469,-1,0.265625
pipuck15,4.38281,-2.78906,-1,0.265625
pipuck15,4.38281,-2.52344,-1,0.265625
pipuck15,4.38281,-2.25781,-1,0.265625
pipuck15,4.38281,-1.99219,-1,0.265625
pipuck15,4.38281,-1.72656,-1,0.265625
pipuck15,4.38281,-1.46094,-1,0.265625
pipuck15,4.38281,-1.19531,0.979375,0.265625
pipuck15,4.38281,-0.929688,0.9775,0.265625
pipuck15,4.38281,-0.664062,0.975,0.265625
pipuck15,4.38281,-0.398438,0.9725,0.265625
pipuck15,4.38281,-0.132812,0.969375,0.265625
pipuck15,4.38281,0.132812,0.963125,0.265625
pipuck15,4.38281,0.398438,0.958125,0.265625
pipuck15,4.38281,0.664062,0.953125,0.265625
pipuck15,4.38281,0.929688,-1,0.265625
pipuck15,4.38281,1.19531,-1,0.265625
pipuck15,4.38281,1.46094,-1,0.265625
pipuck15,4.38281,1.72656,-1,0.265625
pipuck15,4.38281,1.99219,-1,0.265625
pipuck15,4.38281,2.25781,-1,0.265625
pipuck15,4.38281,2.52344,0.2725,0.265625
pipuck15,4.38281,2.78906,0.271875,0.265625
pipuck15,4.38281,3.05469,0.266875,0.265625
pipuck15,4.38281,3.32031,0.265625,0.265625
pipuck15,4.38281,3.58594,0.265625,0.265625
pipuck15,4.38281,3.85156,0.26125,0.265625
pipuck15,4.38281,4.11719,0.2925,0.265625
pipuck15,4.38281,4.38281,0.294375,0.265625
pipuck15,4.38281,4.64844,0.29125,0.265625
pipuck15,4.38281,7.30469,0.19625,0.265625
pipuck15,4.38281,7.57031,0.170625,0.265625
pipuck15,4.38281,7.83594,0.17,0.265625
pipuck15,4.38281,8.10156,0.155625,0.265625
pipuck15,4.64844,-13.4141,0.909375,0.265625
pipuck15,4.64844,-13.1484,0.970625,0.265625
pipuck15,4.64844,-12.8828,0.990625,0.265625
pipuck15,4.64844,-12.6172,0.99375,0.265625
pipuck15,4.64844,-12.3516,0.99375,0.265625
pipuck15,4.64844,-12.0859,0.99375,0.265625
pipuck15,4.64844,-11.8203,0.99,0.265625
pipuck15,4.64844,-11.5547,0.896875,0.265625
pipuck15,4.64844,-11.0234,0.99375,0.265625
pipuck15,4.64844,-9.16406,-1,0.265625
pipuck15,4.64844,-8.89844,-1,0.265625
pipuck15,4.64844,-8.63281,-1,0.265625
pipuck15,4.64844,-8.36719,-1,0.265625
pipuck15,4.64844,-8.10156,-1,0.265625
pipuck15,4.64844,-7.83594,-1,0.265625
pipuck15,4.64844,-7.57031,-1,0.265625
pipuck15,4.64844,-7.30469,-1,0.265625
pipuck15,4.64844,-7.03906,-1,0.265625
pipuck15,4.64844,-6.77344,-1,0.265625
pipuck15,4.64844,-6.50781,-1,0.265625
pipuck15,4.64844,-6.24219,-1,0.265625
pipuck15,4.64844,-5.17969,-1,0.265625
pipuck15,4.64844,-4.91406,-1,0.265625
pipuck15,4.64844,-4.64844,-1,0.265625
pipuck15,4.64844,-4.38281,-1,0.265625
pipuck15,4.64844,-4.11719,-1,0.265625
pipuck15,4.64844,-3.85156,-1,0.265625
pipuck15,4.64844,-3.58594,-1,0.265625
pipuck15,4.64844,-3.32031,-1,0.265625
pipuck15,4.64844,-3.05469,-1,0.265625
pipuck15,4.64844,-2.78906,-1,0.265625
pipuck15,4.64844,-2.52344,-1,0.265625
pipuck15,4.64844,-2.25781,-1,0.265625
pipuck15,4.64844,-1.99219,-1,0.265625
pipuck15,4.64844,-1.72656,-1,0.265625
pipuck15,4.64844,-1.46094,-1,0.265625
pipuck15,4.64844,-1.19531,0.979375,0.265625
pipuck15,4.64844,-0.929688,0.979375,0.265625
pipuck15,4.64844,-0.664062,0.9775,0.265625
pipuck15,4.64844,-0.398438,0.975,0.265625
pipuck15,4.64844,-0.132812,0.97125,0.265625
pipuck15,4.64844,0.132812,0.963125,0.265625
pipuck15,4.64844,0.398438,-1,0.265625
pipuck15,4.64844,0.664062,-1,0.265625
pipuck15,4.64844,0.929688,-1,0.265625
pipuck15,4.64844,1.19531,-1,0.265625
pipuck15,4.64844,1.46094,-1,0.265625
pipuck15,4.64844,1.72656,-1,0.265625
pipuck15,4.64844,1.99219,-1,0.265625
pipuck15,4.64844,2.25781,-1,0.265625
pipuck15,4.64844,2.52344,0.265625,0.265625
pipuck15,4.64844,2.78906,0.265625,0.265625
pipuck15,4.64844,3.05469,0.265625,0.265625
pipuck15,4.64844,3.32031,0.259375,0.265625
pipuck15,4.64844,3.58594,0.258125,0.265625
pipuck15,4.64844,3.85156,0.255,0.265625
pipuck15,4.64844,4.11719,0.254375,0.265625
pipuck15,4.64844,4.38281,0.28875,0.265625
pipuck15,4.64844,4.64844,0.289375,0.265625
pipuck15,4.64844,4.91406,0.284375,0.265625
pipuck15,4.64844,5.17969,0.284375,0.265625
pipuck15,4.64844,5.44531,0.24,0.265625
pipuck15,4.64844,6.77344,0.24,0.265625
pipuck15,4.64844,7.03906,0.233125,0.265625
pipuck15,4.64844,7.30469,0.17,0.265625
pipuck15,4.64844,7.57031,0.155625,0.265625
pipuck15,4.64844,7.83594,0.15625,0.265625
pipuck15,4.64844,8.10156,0.15625,0.265625
pipuck15,4.64844,8.36719,0.15625,0.265625
pipuck15,4.91406,-14.2109,-1,0.265625
pipuck15,4.91406,-13.1484,0.858125,0.265625
pipuck15,4.91406,-12.8828,0.8725,0.265625
pipuck15,4.91406,-12.6172,0.909375,0.265625
pipuck15,4.91406,-12.3516,0.99875,0.265625
pipuck15,4.91406,-12.0859,0.99875,0.265625
pipuck15,4.91406,-11.5547,0.99375,0.265625
pipuck15,4.91406,-11.2891,0.99375,0.265625
pipuck15,4.91406,-10.7578,0.896875,0.265625
pipuck15,4.91406,-10.4922,0.998125,0.265625
pipuck15,4.91406,-9.16406,-1,0.265625
pipuck15,4.91406,-8.89844,-1,0.265625
pipuck15,4.91406,-8.63281,-1,0.265625
pipuck15,4.91406,-8.36719,-1,0.265625
pipuck15,4.91406,-8.10156,-1,0.265625
pipuck15,4.91406,-7.83594,-1,0.265625
pipuck15,4.91406,-7.57031,-1,0.265625
pipuck15,4.91406,-7.30469,-1,0.265625
pipuck15,4.91406,-7.03906,-1,0.265625
pipuck15,4.91406,-6.77344,-1,0.265625
pipuck15,4.91406,-6.50781,-1,0.265625
pipuck15,4.91406,-6.24219,-1,0.265625
pipuck15,4.91406,-5.97656,-1,0.265625
pipuck15,4.91406,-5.71094,-1,0.265625
pipuck15,4.91406,-5.44531,-1,0.265625
pipuck15,4.91406,-5.17969,-1,0.265625
pipuck15,4.91406,-4.91406,-1,0.265625
pipuck15,4.91406,-4.64844,-1,0.265625
pipuck15,4.91406,-4.38281,-1,0.265625
pipuck15,4.91406,-4.11719,-1,0.265625
pipuck15,4.91406,-3.85156,-1,0.265625
pipuck15,4.91406,-3.58594,-1,0.265625
pipuck15,4.91406,-3.32031,-1,0.265625
pipuck15,4.91406,-3.05469,-1,0.265625
pipuck15,4.91406,-2.78906,-1,0.265625
pipuck15,4.91406,-2.52344,-1,0.265625
pipuck15,4.91406,-2.25781,-1,0.265625
pipuck15,4.91406,-1.99219,-1,0.265625
pipuck15,4.91406,-1.72656,-1,0.265625
pipuck15,4.91406,-1.46094,-1,0.265625
pipuck15,4.91406,-1.19531,0.97875,0.265625
pipuck15,4.91406,-0.929688,0.979375,0.265625
pipuck15,4.91406,-0.664062,0.9775,0.265625
pipuck15,4.91406,-0.398438,0.974375,0.265625
pipuck15,4.91406,-0.132812,-1,0.265625
pipuck15,4.91406,0.132812,-1,0.265625
pipuck15,4.91406,0.398438,-1,0.265625
pipuck15,4.91406,0.664062,-1,0.265625
pipuck15,4.91406,0.929688,-1,0.265625
pipuck15,4.91406,1.19531,-1,0.265625
pipuck15,4.91406,1.46094,-1,0.265625
pipuck15,4.91406,1.72656,-1,0.265625
pipuck15,4.91406,1.99219,-1,0.265625
pipuck15,4.91406,2.25781,-1,0.265625
pipuck15,4.91406,2.52344,0.25875,0.265625
pipuck15,4.91406,2.78906,0.258125,0.265625
pipuck15,4.91406,3.05469,0.255,0.265625
pipuck15,4.91406,3.32031,0.25375,0.265625
pipuck15,4.91406,3.58594,0.253125,0.265625
pipuck15,4.91406,3.85156,0.253125,0.265625
pipuck15,4.91406,4.11719,0.249375,0.265625
pipuck15,4.91406,4.38281,0.2825,0.265625
pipuck15,4.91406,4.64844,0.283125,0.265625
pipuck15,4.91406,4.91406,0.279375,0.265625
pipuck15,4.91406,5.17969,0.2775,0.265625
pipuck15,4.91406,5.44531,0.241875,0.265625
pipuck15,4.91406,5.71094,0.240625,0.265625
pipuck15,4.91406,5.97656,0.240625,0.265625
pipuck15,4.91406,6.24219,0.240625,0.265625
pipuck15,4.91406,6.50781,0.239375,0.265625
pipuck15,4.91406,6.77344,0.239375,0.265625
pipuck15,4.91406,7.03906,0.2325,0.265625
pipuck15,4.91406,7.30469,0.179375,0.265625
pipuck15,4.91406,7.57031,0.179375,0.265625
pipuck15,4.91406,9.69531,-1,0.265625
pipuck15,4.91406,10.4922,-1,0.265625
