agent_id,x,y,obstacle_pheromone,size
pipuck15,6.50781,-11.5547,-1,0.265625
pipuck15,6.50781,-11.2891,-1,0.265625
pipuck15,6.50781,-11.0234,0.88125,0.265625
pipuck15,6.50781,-10.7578,0.923125,0.265625
pipuck15,6.50781,-10.4922,0.973125,0.265625
pipuck15,6.50781,-10.2266,0.96875,0.265625
pipuck15,6.50781,-9.96094,0.985625,0.265625
pipuck15,6.50781,-9.69531,0.9775,0.265625
pipuck15,6.50781,-9.42969,0.741875,0.265625
pipuck15,6.50781,0.132812,-1,0.265625
pipuck15,6.50781,0.398438,-1,0.265625
pipuck15,6.50781,0.664062,-1,0.265625
pipuck15,6.50781,0.929688,-1,0.265625
pipuck15,6.50781,1.19531,-1,0.265625
pipuck15,6.50781,1.46094,-1,0.265625
pipuck15,6.50781,2.52344,-1,0.265625
pipuck15,6.50781,2.78906,-1,0.265625
pipuck15,6.50781,3.05469,0.074375,0.265625
pipuck15,6.50781,3.32031,0.0725,0.265625
pipuck15,6.50781,8.89844,-1,0.265625
pipuck15,6.50781,9.16406,-1,0.265625
pipuck15,6.50781,9.42969,-1,0.265625
pipuck15,6.50781,9.69531,-1,0.265625
pipuck15,6.50781,10.4922,-1,0.265625
pipuck15,6.50781,10.7578,-1,0.265625
pipuck15,6.50781,11.0234,-1,0.265625
pipuck15,6.50781,11.8203,-1,0.265625
pipuck15,6.50781,12.0859,-1,0.265625
pipuck15,6.50781,12.3516,-1,0.265625
pipuck15,6.50781,13.1484,-1,0.265625
pipuck15,6.50781,13.4141,-1,0.265625
pipuck15,6.50781,13.6797,-1,0.265625
pipuck15,6.77344,-13.6797,0.32125,0.265625
pipuck15,6.77344,-13.4141,0.69125,0.265625
pipuck15,6.77344,-13.1484,0.871875,0.265625
pipuck15,6.77344,-12.8828,0.806875,0.265625
pipuck15,6.77344,-12.3516,0.8575,0.265625
pipuck15,6.77344,-11.2891,0.344375,0.265625
pipuck15,6.77344,-11.0234,0.98,0.265625
pipuck15,6.77344,-10.7578,0.975,0.265625
pipuck15,6.77344,-10.4922,0.950625,0.265625
pipuck15,6.77344,-10.2266,0.7275,0.265625
pipuck15,6.77344,-0.398438,-1,0.265625
pipuck15,6.77344,-0.132812,-1,0.265625
pipuck15,6.77344,0.132812,-1,0.265625
pipuck15,6.77344,0.398438,-1,0.265625
pipuck15,6.77344,0.664062,-1,0.265625
pipuck15,6.77344,2.78906,0.06375,0.265625
pipuck15,6.77344,3.05469,0.07125,0.265625
pipuck15,6.77344,3.32031,0.07,0.265625
pipuck15,6.77344,5.44531,0.09375,0.265625
pipuck15,6.77344,5.71094,0.094375,0.265625
pipuck15,6.77344,5.97656,0.0675,0.265625
pipuck15,6.77344,8.89844,-1,0.265625
pipuck15,6.77344,9.16406,-1,0.265625
pipuck15,6.77344,9.42969,-1,0.265625
pipuck15,6.77344,9.69531,-1,0.265625
pipuck15,6.77344,10.2266,-1,0.265625
pipuck15,6.77344,10.4922,-1,0.265625
pipuck15,6.77344,10.7578,-1,0.265625
pipuck15,6.77344,11.0234,-1,0.265625
pipuck15,6.77344,11.8203,-1,0.265625
pipuck15,6.77344,12.0859,-1,0.265625
pipuck15,6.77344,12.3516,-1,0.265625
pipuck15,6.77344,13.1484,-1,0.265625
pipuck15,6.77344,13.4141,-1,0.265625
pipuck15,6.77344,13.6797,-1,0.265625
pipuck15,7.03906,-13.6797,0.205,0.265625
pipuck15,7.03906,-13.4141,0.71375,0.265625
pipuck15,7.03906,-13.1484,0.849375,0.265625
pipuck15,7.03906,-12.8828,0.85,0.265625
pipuck15,7.03906,-12.0859,-1,0.265625
pipuck15,7.03906,-11.5547,-1,0.265625
pipuck15,7.03906,-11.2891,0.351875,0.265625
pipuck15,7.03906,-11.0234,-1,0.265625
pipuck15,7.03906,-10.7578,0.60625,0.265625
pipuck15,7.03906,-9.69531,-1,0.265625
pipuck15,7.03906,-9.42969,-1,0.265625
pipuck15,7.03906,-0.132812,-1,0.265625
pipuck15,7.03906,0.132812,-1,0.265625
pipuck15,7.03906,0.398438,-1,0.265625
pipuck15,7.03906,2.25781,0.064375,0.265625
pipuck15,7.03906,2.52344,0.053125,0.265625
pipuck15,7.03906,2.78906,0.0625,0.265625
pipuck15,7.03906,3.05469,0.0675,0.265625
pipuck15,7.03906,3.32031,0.03625,0.265625
pipuck15,7.03906,5.17969,0.09125,0.265625
pipuck15,7.03906,5.44531,0.093125,0.265625
pipuck15,7.03906,5.71094,0.08375,0.265625
pipuck15,7.03906,8.63281,-1,0.265625
pipuck15,7.03906,8.89844,-1,0.265625
pipuck15,7.03906,9.16406,-1,0.265625
pipuck15,7.03906,9.42969,-1,0.265625
pipuck15,7.03906,9.69531,-1,0.265625
pipuck15,7.03906,9.96094,-1,0.265625
pipuck15,7.03906,10.2266,-1,0.265625
pipuck15,7.03906,10.4922,-1,0.265625
pipuck15,7.03906,10.7578,-1,0.265625
pipuck15,7.03906,11.5547,-1,0.265625
pipuck15,7.03906,11.8203,-1,0.265625
pipuck15,7.03906,12.0859,-1,0.265625
pipuck15,7.03906,12.8828,-1,0.265625
pipuck15,7.03906,13.1484,-1,0.265625
pipuck15,7.03906,13.4141,-1,0.265625
pipuck15,7.03906,13.6797,-1,0.265625
pipuck15,7.30469,-13.4141,0.68125,0.265625
pipuck15,7.30469,-13.1484,0.846875,0.265625
pipuck15,7.30469,-12.8828,0.848125,0.265625
pipuck15,7.30469,-12.6172,0.539375,0.265625
pipuck15,7.30469,-12.0859,-1,0.265625
pipuck15,7.30469,-11.8203,-1,0.265625
pipuck15,7.30469,-11.5547,0.185,0.265625
pipuck15,7.30469,-11.2891,-1,0.265625
pipuck15,7.30469,-10.7578,0.825,0.265625
pipuck15,7.30469,-10.4922,-1,0.265625
pipuck15,7.30469,-10.2266,-1,0.265625
pipuck15,7.30469,-9.96094,-1,0.265625
pipuck15,7.30469,-9.69531,-1,0.265625
pipuck15,7.30469,-9.42969,-1,0.265625
pipuck15,7.30469,0.132812,-1,0.265625
pipuck15,7.30469,0.398438,-1,0.265625
pipuck15,7.30469,1.46094,-1,0.265625
pipuck15,7.30469,1.72656,-1,0.265625
pipuck15,7.30469,1.99219,0.045,0.265625
pipuck15,7.30469,2.25781,0.066875,0.265625
pipuck15,7.30469,2.52344,0.0475,0.265625
pipuck15,7.30469,2.78906,0.055,0.265625
pipuck15,7.30469,3.05469,0.05875,0.265625
pipuck15,7.30469,3.32031,0.035625,0.265625
pipuck15,7.30469,5.44531,0.088125,0.265625
pipuck15,7.30469,5.71094,0.08625,0.265625
pipuck15,7.30469,8.63281,-1,0.265625
pipuck15,7.30469,8.89844,-1,0.265625
pipuck15,7.30469,9.16406,-1,0.265625
pipuck15,7.30469,9.42969,-1,0.265625
pipuck15,7.30469,10.2266,-1,0.265625
pipuck15,7.30469,10.4922,-1,0.265625
pipuck15,7.30469,10.7578,-1,0.265625
pipuck15,7.30469,11.0234,-1,0.265625
pipuck15,7.30469,11.5547,-1,0.265625
pipuck15,7.30469,11.8203,-1,0.265625
pipuck15,7.30469,12.0859,-1,0.265625
pipuck15,7.30469,12.8828,-1,0.265625
pipuck15,7.30469,13.1484,-1,0.265625
pipuck15,7.30469,13.4141,-1,0.265625
pipuck15,7.30469,13.6797,-1,0.265625
pipuck15,7.57031,-13.4141,0.3275,0.265625
pipuck15,7.57031,-13.1484,0.72,0.265625
pipuck15,7.57031,-12.8828,0.845,0.265625
pipuck15,7.57031,-12.6172,0.620625,0.265625
pipuck15,7.57031,-12.0859,-1,0.265625
pipuck15,7.57031,-11.8203,0.74125,0.265625
pipuck15,7.57031,-11.5547,0.828125,0.265625
pipuck15,7.57031,-11.2891,0.849375,0.265625
pipuck15,7.57031,-11.0234,0.84875,0.265625
pipuck15,7.57031,-10.7578,0.94125,0.265625
pipuck15,7.57031,-10.4922,0.960625,0.265625
pipuck15,7.57031,-10.2266,0.6675,0.265625
pipuck15,7.57031,-2.78906,-1,0.265625
pipuck15,7.57031,-0.132812,-1,0.265625
pipuck15,7.57031,0.132812,-1,0.265625
pipuck15,7.57031,0.398438,-1,0.265625
pipuck15,7.57031,0.664062,-1,0.265625
pipuck15,7.57031,1.19531,-1,0.265625
pipuck15,7.57031,1.46094,-1,0.265625
pipuck15,7.57031,1.72656,0.01,0.265625
pipuck15,7.57031,1.99219,0.045625,0.265625
pipuck15,7.57031,2.25781,0.04625,0.265625
pipuck15,7.57031,5.44531,0.085,0.265625
pipuck15,7.57031,5.71094,0.07375,0.265625
pipuck15,7.57031,5.97656,0.055,0.265625
pipuck15,7.57031,8.36719,-1,0.265625
pipuck15,7.57031,8.63281,-1,0.265625
pipuck15,7.57031,8.89844,0.008125,0.265625
pipuck15,7.57031,9.16406,-1,0.265625
pipuck15,7.57031,9.42969,-1,0.265625
pipuck15,7.57031,10.2266,-1,0.265625
pipuck15,7.57031,10.4922,-1,0.265625
pipuck15,7.57031,10.7578,0.000625,0.265625
pipuck15,7.57031,11.0234,0.001875,0.265625
pipuck15,7.57031,11.2891,-1,0.265625
pipuck15,7.57031,11.5547,-1,0.265625
pipuck15,7.57031,11.8203,-1,0.265625
pipuck15,7.57031,12.6172,-1,0.265625
pipuck15,7.57031,12.8828,-1,0.265625
pipuck15,7.57031,13.1484,-1,0.265625
pipuck15,7.57031,13.4141,-1,0.265625
pipuck15,7.83594,-13.4141,0.28625,0.265625
pipuck15,7.83594,-13.1484,0.674375,0.265625
pipuck15,7.83594,-12.8828,0.885,0.265625
pipuck15,7.83594,-12.6172,0.756875,0.265625
pipuck15,7.83594,-12.3516,0.87,0.265625
pipuck15,7.83594,-12.0859,0.873125,0.265625
pipuck15,7.83594,-11.8203,0.871875,0.265625
pipuck15,7.83594,-11.5547,0.9125,0.265625
pipuck15,7.83594,-11.2891,0.913125,0.265625
pipuck15,7.83594,-11.0234,0.975,0.265625
pipuck15,7.83594,-10.7578,0.9825,0.265625
pipuck15,7.83594,-10.4922,0.98125,0.265625
pipuck15,7.83594,-10.2266,0.82375,0.265625
pipuck15,7.83594,-3.58594,-1,0.265625
pipuck15,7.83594,-3.32031,-1,0.265625
pipuck15,7.83594,-3.05469,-1,0.265625
pipuck15,7.83594,-2.78906,-1,0.265625
pipuck15,7.83594,-2.52344,-1,0.265625
pipuck15,7.83594,-1.19531,-1,0.265625
pipuck15,7.83594,-0.929688,-1,0.265625
pipuck15,7.83594,-0.664062,-1,0.265625
pipuck15,7.83594,-0.398438,-1,0.265625
pipuck15,7.83594,-0.132812,-1,0.265625
pipuck15,7.83594,0.132812,-1,0.265625
pipuck15,7.83594,0.398438,-1,0.265625
pipuck15,7.83594,0.664062,-1,0.265625
pipuck15,7.83594,0.929688,-1,0.265625
pipuck15,7.83594,1.19531,-1,0.265625
pipuck15,7.83594,1.46094,0.0075,0.265625
pipuck15,7.83594,1.72656,0.01125,0.265625
pipuck15,7.83594,5.97656,0.05625,0.265625
pipuck15,7.83594,8.36719,-1,0.265625
pipuck15,7.83594,8.63281,0.009375,0.265625
pipuck15,7.83594,8.89844,0.01125,0.265625
pipuck15,7.83594,9.16406,-1,0.265625
pipuck15,7.83594,10.4922,-1,0.265625
pipuck15,7.83594,10.7578,-1,0.265625
pipuck15,7.83594,11.0234,0.00375,0.265625
pipuck15,7.83594,11.2891,-1,0.265625
pipuck15,7.83594,11.5547,-1,0.265625
pipuck15,7.83594,11.8203,-1,0.265625
pipuck15,7.83594,12.6172,-1,0.265625
pipuck15,7.83594,12.8828,-1,0.265625
pipuck15,7.83594,13.1484,-1,0.265625
pipuck15,8.10156,-13.1484,0.3775,0.265625
pipuck15,8.10156,-12.8828,0.88375,0.265625
pipuck15,8.10156,-12.6172,0.879375,0.265625
pipuck15,8.10156,-12.3516,0.88125,0.265625
pipuck15,8.10156,-12.0859,0.894375,0.265625
pipuck15,8.10156,-11.8203,0.950625,0.265625
pipuck15,8.10156,-11.5547,0.939375,0.265625
pipuck15,8.10156,-11.2891,0.95125,0.265625
pipuck15,8.10156,-11.0234,0.98,0.265625
pipuck15,8.10156,-10.7578,0.76875,0.265625
pipuck15,8.10156,-10.4922,0.985,0.265625
pipuck15,8.10156,-10.2266,-1,0.265625
pipuck15,8.10156,-8.36719,-1,0.265625
pipuck15,8.10156,-8.10156,-1,0.265625
pipuck15,8.10156,-4.11719,-1,0.265625
pipuck15,8.10156,-3.85156,-1,0.265625
pipuck15,8.10156,-3.58594,-1,0.265625
pipuck15,8.10156,-3.32031,-1,0.265625
pipuck15,8.10156,-3.05469,-1,0.265625
pipuck15,8.10156,-2.78906,-1,0.265625
pipuck15,8.10156,-2.52344,-1,0.265625
pipuck15,8.10156,-2.25781,-1,0.265625
pipuck15,8.10156,-1.46094,-1,0.265625
pipuck15,8.10156,-1.19531,-1,0.265625
pipuck15,8.10156,-0.929688,-1,0.265625
pipuck15,8.10156,-0.664062,-1,0.265625
pipuck15,8.10156,-0.398438,-1,0.265625
pipuck15,8.10156,-0.132812,-1,0.265625
pipuck15,8.10156,0.132812,-1,0.265625
pipuck15,8.10156,0.398438,-1,0.265625
pipuck15,8.10156,0.664062,-1,0.265625
pipuck15,8.10156,0.929688,-1,0.265625
pipuck15,8.10156,5.71094,0.056875,0.265625
pipuck15,8.10156,5.97656,-1,0.265625
pipuck15,8.10156,8.10156,-1,0.265625
pipuck15,8.10156,8.36719,-1,0.265625
pipuck15,8.10156,8.63281,0.018125,0.265625
pipuck15,8.10156,8.89844,0.014375,0.265625
pipuck15,8.10156,9.16406,-1,0.265625
pipuck15,8.10156,10.7578,-1,0.265625
pipuck15,8.10156,11.0234,0.003125,0.265625
pipuck15,8.10156,11.2891,-1,0.265625
pipuck15,8.10156,11.5547,-1,0.265625
pipuck15,8.10156,12.3516,-1,0.265625
pipuck15,8.10156,12.6172,-1,0.265625
pipuck15,8.10156,12.8828,-1,0.265625
pipuck15,8.10156,13.1484,-1,0.265625
pipuck15,8.10156,13.4141,-1,0.265625
pipuck15,8.36719,-13.1484,0.16125,0.265625
pipuck15,8.36719,-12.8828,0.596875,0.265625
pipuck15,8.36719,-12.6172,0.881875,0.265625
pipuck15,8.36719,-12.3516,0.668125,0.265625
pipuck15,8.36719,-12.0859,0.8825,0.265625
pipuck15,8.36719,-11.8203,0.97375,0.265625
pipuck15,8.36719,-11.5547,0.833125,0.265625
pipuck15,8.36719,-11.2891,0.760625,0.265625
pipuck15,8.36719,-11.0234,-1,0.265625
pipuck15,8.36719,-10.7578,-1,0.265625
pipuck15,8.36719,-10.4922,-1,0.265625
pipuck15,8.36719,-8.89844,-1,0.265625
pipuck15,8.36719,-8.63281,-1,0.265625
pipuck15,8.36719,-8.36719,0.665625,0.265625
pipuck15,8.36719,-8.10156,-1,0.265625
pipuck15,8.36719,-7.83594,-1,0.265625
pipuck15,8.36719,-7.57031,-1,0.265625
pipuck15,8.36719,-4.91406,-1,0.265625
pipuck15,8.36719,-4.64844,-1,0.265625
pipuck15,8.36719,-4.38281,-1,0.265625
pipuck15,8.36719,-4.11719,-1,0.265625
pipuck15,8.36719,-3.85156,-1,0.265625
pipuck15,8.36719,-3.58594,-1,0.265625
pipuck15,8.36719,-3.32031,-1,0.265625
pipuck15,8.36719,-2.78906,-1,0.265625
pipuck15,8.36719,-2.52344,-1,0.265625
pipuck15,8.36719,-2.25781,-1,0.265625
pipuck15,8.36719,-1.99219,-1,0.265625
pipuck15,8.36719,-1.72656,-1,0.265625
pipuck15,8.36719,-1.46094,-1,0.265625
pipuck15,8.36719,-1.19531,-1,0.265625
pipuck15,8.36719,-0.929688,-1,0.265625
pipuck15,8.36719,-0.664062,-1,0.265625
pipuck15,8.36719,-0.398438,-1,0.265625
pipuck15,8.36719,-0.132812,-1,0.265625
pipuck15,8.36719,0.132812,-1,0.265625
pipuck15,8.36719,0.398438,-1,0.265625
pipuck15,8.36719,5.97656,-1,0.265625
pipuck15,8.36719,8.10156,-1,0.265625
pipuck15,8.36719,8.36719,-1,0.265625
pipuck15,8.36719,8.63281,0.024375,0.265625
pipuck15,8.36719,8.89844,-1,0.265625
pipuck15,8.36719,11.2891,-1,0.265625
pipuck15,8.36719,11.5547,-1,0.265625
pipuck15,8.36719,12.3516,-1,0.265625
pipuck15,8.36719,12.6172,-1,0.265625
pipuck15,8.36719,12.8828,-1,0.265625
pipuck15,8.36719,13.1484,-1,0.265625
pipuck15,8.63281,-12.8828,-1,0.265625
pipuck15,8.63281,-12.6172,0.31875,0.265625
pipuck15,8.63281,-12.3516,-1,0.265625
pipuck15,8.63281,-12.0859,-1,0.265625
pipuck15,8.63281,-11.8203,0.89125,0.265625
pipuck15,8.63281,-11.5547,-1,0.265625
pipuck15,8.63281,-11.2891,-1,0.265625
pipuck15,8.63281,-8.89844,-1,0.265625
pipuck15,8.63281,-8.63281,-1,0.265625
pipuck15,8.63281,-8.36719,0.656875,0.265625
pipuck15,8.63281,-8.10156,-1,0.265625
pipuck15,8.63281,-7.83594,-1,0.265625
pipuck15,8.63281,-7.57031,-1,0.265625
pipuck15,8.63281,-7.30469,-1,0.265625
pipuck15,8.63281,-7.03906,-1,0.265625
pipuck15,8.63281,-6.77344,-1,0.265625
pipuck15,8.63281,-5.44531,-1,0.265625
pipuck15,8.63281,-5.17969,-1,0.265625
pipuck15,8.63281,-4.91406,-1,0.265625
pipuck15,8.63281,-4.64844,-1,0.265625
pipuck15,8.63281,-4.38281,-1,0.265625
pipuck15,8.63281,-4.11719,-1,0.265625
pipuck15,8.63281,-3.05469,-1,0.265625
pipuck15,8.63281,-2.52344,-1,0.265625
pipuck15,8.63281,-2.25781,-1,0.265625
pipuck15,8.63281,-1.99219,-1,0.265625
pipuck15,8.63281,-1.72656,-1,0.265625
pipuck15,8.63281,-1.46094,-1,0.265625
pipuck15,8.63281,-1.19531,-1,0.265625
pipuck15,8.63281,-0.929688,-1,0.265625
pipuck15,8.63281,-0.664062,-1,0.265625
pipuck15,8.63281,-0.398438,-1,0.265625
pipuck15,8.63281,-0.132812,-1,0.265625
pipuck15,8.63281,8.10156,-1,0.265625
pipuck15,8.63281,8.36719,0.02,0.265625
pipuck15,8.63281,8.63281,0.02875,0.265625
pipuck15,8.63281,8.89844,-1,0.265625
pipuck15,8.63281,12.3516,-1,0.265625
pipuck15,8.63281,12.6172,-1,0.265625
pipuck15,8.63281,12.8828,-1,0.265625
pipuck15,8.89844,-12.6172,-1,0.265625
pipuck15,8.89844,-12.3516,-1,0.265625
pipuck15,8.89844,-12.0859,-1,0.265625
pipuck15,8.89844,-10.2266,-1,0.265625
pipuck15,8.89844,-8.89844,-1,0.265625
pipuck15,8.89844,-8.63281,-1,0.265625
pipuck15,8.89844,-8.36719,-1,0.265625
pipuck15,8.89844,-8.10156,0.011875,0.265625
pipuck15,8.89844,-7.83594,0.003125,0.265625
pipuck15,8.89844,-7.57031,0.37,0.265625
pipuck15,8.89844,-7.30469,0.52875,0.265625
pipuck15,8.89844,-7.03906,0.835625,0.265625
pipuck15,8.89844,-6.77344,0.2075,0.265625
pipuck15,8.89844,-6.50781,-1,0.265625
pipuck15,8.89844,-5.44531,-1,0.265625
pipuck15,8.89844,-5.17969,-1,0.265625
pipuck15,8.89844,-3.58594,-1,0.265625
pipuck15,8.89844,-3.32031,-1,0.265625
pipuck15,8.89844,-3.05469,-1,0.265625
pipuck15,8.89844,-2.78906,-1,0.265625
pipuck15,8.89844,-2.52344,-1,0.265625
pipuck15,8.89844,-2.25781,-1,0.265625
pipuck15,8.89844,-1.99219,-1,0.265625
pipuck15,8.89844,-1.72656,-1,0.265625
pipuck15,8.89844,-1.46094,-1,0.265625
pipuck15,8.89844,-1.19531,-1,0.265625
pipuck15,8.89844,-0.398438,-1,0.265625
pipuck15,8.89844,-0.132812,-1,0.265625
pipuck15,8.89844,0.132812,-1,0.265625
pipuck15,8.89844,0.398438,-1,0.265625
pipuck15,8.89844,8.10156,-1,0.265625
pipuck15,8.89844,8.36719,0.03125,0.265625
pipuck15,8.89844,8.63281,0.03,0.265625
pipuck15,8.89844,12.0859,-1,0.265625
pipuck15,8.89844,12.3516,-1,0.265625
pipuck15,8.89844,12.6172,-1,0.265625
pipuck15,9.16406,-12.6172,-1,0.265625
pipuck15,9.16406,-12.3516,-1,0.265625
pipuck15,9.16406,-12.0859,-1,0.265625
pipuck15,9.16406,-9.96094,-1,0.265625
pipuck15,9.16406,-9.69531,-1,0.265625
pipuck15,9.16406,-7.83594,-1,0.265625
pipuck15,9.16406,-7.57031,-1,0.265625
pipuck15,9.16406,-7.30469,0.693125,0.265625
pipuck15,9.16406,-7.03906,0.905,0.265625
pipuck15,9.16406,-6.77344,0.905625,0.265625
pipuck15,9.16406,-6.50781,0.9075,0.265625
pipuck15,9.16406,-6.24219,-1,0.265625
pipuck15,9.16406,-4.11719,-1,0.265625
pipuck15,9.16406,-3.85156,-1,0.265625
pipuck15,9.16406,-3.58594,-1,0.265625
pipuck15,9.16406,-3.32031,-1,0.265625
pipuck15,9.16406,-3.05469,-1,0.265625
pipuck15,9.16406,-2.78906,-1,0.265625
pipuck15,9.16406,-2.52344,-1,0.265625
pipuck15,9.16406,-2.25781,-1,0.265625
pipuck15,9.16406,-1.99219,-1,0.265625
pipuck15,9.16406,-0.398438,-1,0.265625
pipuck15,9.16406,-0.132812,-1,0.265625
pipuck15,9.16406,0.132812,-1,0.265625
pipuck15,9.16406,0.398438,-1,0.265625
pipuck15,9.16406,0.664062,-1,0.265625
pipuck15,9.16406,3.85156,-1,0.265625
pipuck15,9.16406,4.11719,0.038125,0.265625
pipuck15,9.16406,4.38281,0.0375,0.265625
pipuck15,9.16406,8.10156,-1,0.265625
pipuck15,9.16406,8.36719,0.06375,0.265625
pipuck15,9.16406,8.63281,0.029375,0.265625
pipuck15,9.16406,12.0859,-1,0.265625
pipuck15,9.16406,12.3516,-1,0.265625
pipuck15,9.16406,12.6172,-1,0.265625
pipuck15,9.42969,-12.6172,-1,0.265625
pipuck15,9.42969,-12.3516,-1,0.265625
pipuck15,9.42969,-12.0859,-1,0.265625
pipuck15,9.42969,-9.96094,-1,0.265625
pipuck15,9.42969,-9.42969,-1,0.265625
pipuck15,9.42969,-9.16406,-1,0.265625
pipuck15,9.42969,-8.89844,-1,0.265625
pipuck15,9.42969,-8.63281,-1,0.265625
pipuck15,9.42969,-7.83594,-1,0.265625
pipuck15,9.42969,-7.03906,0.66875,0.265625
pipuck15,9.42969,-6.77344,0.90625,0.265625
pipuck15,9.42969,-6.50781,0.91375,0.265625
pipuck15,9.42969,-6.24219,0.914375,0.265625
pipuck15,9.42969,-5.97656,0.915625,0.265625
pipuck15,9.42969,-5.71094,0.62625,0.265625
pipuck15,9.42969,-5.44531,0.846875,0.265625
pipuck15,9.42969,-5.17969,0.769375,0.265625
pipuck15,9.42969,-4.64844,-1,0.265625
pipuck15,9.42969,-4.38281,-1,0.265625
pipuck15,9.42969,-4.11719,-1,0.265625
pipuck15,9.42969,-3.85156,-1,0.265625
pipuck15,9.42969,-3.58594,-1,0.265625
pipuck15,9.42969,-3.32031,-1,0.265625
pipuck15,9.42969,-3.05469,-1,0.265625
pipuck15,9.42969,-2.78906,-1,0.265625
pipuck15,9.42969,-0.398438,-1,0.265625
pipuck15,9.42969,-0.132812,-1,0.265625
pipuck15,9.42969,0.132812,-1,0.265625
pipuck15,9.42969,0.398438,-1,0.265625
pipuck15,9.42969,0.664062,-1,0.265625
pipuck15,9.42969,0.929688,-1,0.265625
pipuck15,9.42969,3.05469,0.043125,0.265625
pipuck15,9.42969,3.32031,0.048125,0.265625
pipuck15,9.42969,3.58594,0.049375,0.265625
pipuck15,9.42969,3.85156,0.02125,0.265625
pipuck15,9.42969,4.11719,0.029375,0.265625
pipuck15,9.42969,4.38281,0.031875,0.265625
pipuck15,9.42969,8.10156,0.06,0.265625
pipuck15,9.42969,8.36719,0.065,0.265625
pipuck15,9.42969,11.8203,0.0225,0.265625
pipuck15,9.42969,12.0859,-1,0.265625
pipuck15,9.42969,12.3516,-1,0.265625
pipuck15,9.69531,-12.6172,-1,0.265625
pipuck15,9.69531,-12.3516,-1,0.265625
pipuck15,9.69531,-12.0859,-1,0.265625
pipuck15,9.69531,-11.8203,-1,0.265625
pipuck15,9.69531,-9.69531,-1,0.265625
pipuck15,9.69531,-9.42969,-1,0.265625
pipuck15,9.69531,-9.16406,-1,0.265625
pipuck15,9.69531,-8.89844,-1,0.265625
pipuck15,9.69531,-8.63281,-1,0.265625
pipuck15,9.69531,-8.36719,0.008125,0.265625
pipuck15,9.69531,-8.10156,0.17625,0.265625
pipuck15,9.69531,-7.83594,-1,0.265625
pipuck15,9.69531,-7.03906,0.501875,0.265625
pipuck15,9.69531,-6.77344,0.731875,0.265625
pipuck15,9.69531,-6.50781,0.796875,0.265625
pipuck15,9.69531,-6.24219,0.91875,0.265625
pipuck15,9.69531,-5.97656,0.919375,0.265625
pipuck15,9.69531,-5.71094,0.888125,0.265625
pipuck15,9.69531,-5.44531,0.886875,0.265625
pipuck15,9.69531,-5.17969,0.8875,0.265625
pipuck15,9.69531,-4.91406,0.865,0.265625
pipuck15,9.69531,-4.64844,-1,0.265625
pipuck15,9.69531,-4.38281,-1,0.265625
pipuck15,9.69531,-4.11719,-1,0.265625
pipuck15,9.69531,-3.85156,-1,0.265625
pipuck15,9.69531,-3.58594,-1,0.265625
pipuck15,9.69531,-3.32031,-1,0.265625
pipuck15,9.69531,-0.132812,-1,0.265625
pipuck15,9.69531,0.132812,-1,0.265625
pipuck15,9.69531,0.398438,-1,0.265625
pipuck15,9.69531,0.664062,-1,0.265625
pipuck15,9.69531,0.929688,-1,0.265625
pipuck15,9.69531,2.78906,-1,0.265625
pipuck15,9.69531,3.05469,0.04375,0.265625
pipuck15,9.69531,3.32031,0.046875,0.265625
pipuck15,9.69531,3.58594,0.04875,0.265625
pipuck15,9.69531,3.85156,0.020625,0.265625
pipuck15,9.69531,7.83594,0.045625,0.265625
pipuck15,9.69531,8.10156,0.0625,0.265625
pipuck15,9.69531,8.36719,-1,0.265625
pipuck15,9.69531,8.63281,-1,0.265625
pipuck15,9.69531,11.8203,0.029375,0.265625
pipuck15,9.69531,12.0859,-1,0.265625
pipuck15,9.69531,12.3516,-1,0.265625
pipuck15,9.96094,-12.3516,-1,0.265625
pipuck15,9.96094,-12.0859,-1,0.265625
pipuck15,9.96094,-11.8203,-1,0.265625
pipuck15,9.96094,-10.4922,-1,0.265625
pipuck15,9.96094,-9.69531,-1,0.265625
pipuck15,9.96094,-9.42969,-1,0.265625
pipuck15,9.96094,-9.16406,-1,0.265625
pipuck15,9.96094,-8.89844,-1,0.265625
pipuck15,9.96094,-8.63281,-1,0.265625
pipuck15,9.96094,-8.36719,-1,0.265625
pipuck15,9.96094,-8.10156,0.233125,0.265625
pipuck15,9.96094,-7.83594,0.7025,0.265625
pipuck15,9.96094,-7.57031,0.67375,0.265625
pipuck15,9.96094,-7.30469,0.798125,0.265625
pipuck15,9.96094,-6.24219,-1,0.265625
pipuck15,9.96094,-5.97656,0.25625,0.265625
pipuck15,9.96094,-5.71094,0.886875,0.265625
pipuck15,9.96094,-5.44531,0.900625,0.265625
pipuck15,9.96094,-5.17969,0.90375,0.265625
pipuck15,9.96094,-4.91406,0.86625,0.265625
pipuck15,9.96094,-4.64844,0.895625,0.265625
pipuck15,9.96094,-4.38281,0.893125,0.265625
pipuck15,9.96094,-4.11719,0.765625,0.265625
pipuck15,9.96094,-3.85156,-1,0.265625
pipuck15,9.96094,-3.58594,-1,0.265625
pipuck15,9.96094,-3.32031,-1,0.265625
pipuck15,9.96094,-0.132812,-1,0.265625
pipuck15,9.96094,0.132812,-1,0.265625
pipuck15,9.96094,0.398438,-1,0.265625
pipuck15,9.96094,0.664062,-1,0.265625
pipuck15,9.96094,0.929688,-1,0.265625
